Date:  14:27, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
35513  ,-1.211e+003  ,-12.918  ,9.9186  ,-9.3961  ,iso-1
35514  ,-2.439e+003  ,-12.205  ,9.9186  ,-10.119  ,iso-1
35519  ,-1.411e+003  ,-12.918  ,9.9186  ,-8.673  ,iso-1
35520  ,-1.817e+003  ,-12.918  ,9.9186  ,-7.9498  ,iso-1
35521  ,-3.069e+003  ,-12.205  ,9.9186  ,-8.673  ,iso-1
35524  ,-2.851e+003  ,-12.918  ,9.9186  ,-7.2266  ,iso-1
35525  ,-3.990e+003  ,-12.918  ,9.9186  ,-6.5034  ,iso-1
35526  ,-5.583e+003  ,-12.205  ,9.9186  ,-7.2266  ,iso-1
35532  ,-4.401e+003  ,-12.918  ,9.9186  ,-5.7802  ,iso-1
35533  ,-3.881e+003  ,-12.918  ,9.9186  ,-5.057  ,iso-1
35534  ,-7.400e+003  ,-12.205  ,9.9186  ,-5.7802  ,iso-1
35538  ,-3.038e+003  ,-12.918  ,9.9186  ,-4.3338  ,iso-1
35539  ,-3.010e+003  ,-12.918  ,9.9186  ,-3.6106  ,iso-1
35540  ,-7.068e+003  ,-12.205  ,9.9186  ,-4.3338  ,iso-1
35547  ,-2.667e+003  ,-12.918  ,9.9186  ,-2.8874  ,iso-1
35548  ,-2.111e+003  ,-12.918  ,9.9186  ,-2.1642  ,iso-1
35549  ,-6.985e+003  ,-12.205  ,9.9186  ,-2.8874  ,iso-1
35554  ,-9.612e+002  ,-12.918  ,9.9186  ,-1.441  ,iso-1
35555  ,-6.151e+002  ,-12.918  ,9.9186  ,-0.71781  ,iso-1
35556  ,-9.831e+001  ,-12.205  ,9.9186  ,-1.441  ,iso-1
35561  ,-5.592e+002  ,-12.918  ,9.9186  ,0.0053806  ,iso-1
35562  ,-1.025e+003  ,-12.918  ,9.9186  ,0.72857  ,iso-1
35563  ,-1.273e+003  ,-12.205  ,9.9186  ,0.0053806  ,iso-1
35565  ,-1.122e+003  ,-12.918  ,9.9186  ,1.4518  ,iso-1
35566  ,-1.125e+003  ,-12.918  ,9.9186  ,2.175  ,iso-1
35567  ,-1.103e+003  ,-12.205  ,9.9186  ,1.4518  ,iso-1
35571  ,-5.304e+002  ,-12.918  ,9.9186  ,2.8982  ,iso-1
35572  ,-6.744e+002  ,-12.918  ,9.9186  ,3.6214  ,iso-1
35573  ,-8.443e+002  ,-12.205  ,9.9186  ,2.8982  ,iso-1
35578  ,-7.083e+002  ,-12.918  ,9.9186  ,4.3445  ,iso-1
35579  ,-6.313e+002  ,-12.918  ,9.9186  ,5.0677  ,iso-1
35580  ,-6.380e+002  ,-12.205  ,9.9186  ,4.3445  ,iso-1
35586  ,-4.747e+002  ,-12.918  ,9.9186  ,5.7909  ,iso-1
35587  ,-3.433e+002  ,-12.918  ,9.9186  ,6.5141  ,iso-1
35588  ,-5.359e+002  ,-12.205  ,9.9186  ,5.7909  ,iso-1
35593  ,-4.159e+002  ,-12.918  ,9.9186  ,7.2373  ,iso-1
35594  ,-4.593e+002  ,-12.918  ,9.9186  ,7.9605  ,iso-1
35595  ,-4.918e+002  ,-12.205  ,9.9186  ,7.2373  ,iso-1
35602  ,-4.089e+002  ,-12.918  ,9.9186  ,8.6837  ,iso-1
35603  ,-3.934e+002  ,-12.918  ,9.9186  ,9.4069  ,iso-1
35604  ,-4.029e+002  ,-12.205  ,9.9186  ,8.6837  ,iso-1
35610  ,-4.235e+002  ,-12.918  ,9.9186  ,10.13  ,iso-1
35611  ,-4.138e+002  ,-12.918  ,9.9186  ,10.853  ,iso-1
35612  ,-3.841e+002  ,-12.205  ,9.9186  ,10.13  ,iso-1
35619  ,-3.753e+002  ,-12.918  ,9.9186  ,11.576  ,iso-1
35620  ,-3.726e+002  ,-12.918  ,9.9186  ,12.3  ,iso-1
35621  ,-3.704e+002  ,-12.205  ,9.9186  ,11.576  ,iso-1
35628  ,-3.872e+002  ,-12.918  ,9.9186  ,13.023  ,iso-1
35629  ,-3.795e+002  ,-12.918  ,9.9186  ,13.746  ,iso-1
35630  ,-3.870e+002  ,-12.205  ,9.9186  ,13.023  ,iso-1
35634  ,-4.137e+002  ,-12.918  ,9.9186  ,14.469  ,iso-1
35635  ,-4.730e+002  ,-12.918  ,9.9186  ,15.192  ,iso-1
35636  ,-4.370e+002  ,-12.205  ,9.9186  ,14.469  ,iso-1
35641  ,-5.237e+002  ,-12.918  ,9.9186  ,15.916  ,iso-1
35642  ,-5.942e+002  ,-12.918  ,9.9186  ,16.639  ,iso-1
35643  ,-5.262e+002  ,-12.205  ,9.9186  ,15.916  ,iso-1
35648  ,-7.191e+002  ,-12.918  ,9.9186  ,17.362  ,iso-1
35649  ,-8.787e+002  ,-12.918  ,9.9186  ,18.085  ,iso-1
35650  ,-7.397e+002  ,-12.205  ,9.9186  ,17.362  ,iso-1
35652  ,-1.283e+003  ,-12.918  ,9.9186  ,18.808  ,iso-1
35653  ,-1.934e+003  ,-12.918  ,9.9186  ,19.532  ,iso-1
35654  ,-1.315e+003  ,-12.205  ,9.9186  ,18.808  ,iso-1
35659  ,-2.050e+003  ,-11.492  ,9.9186  ,-29.646  ,iso-1
35664  ,-1.453e+003  ,-11.492  ,9.9186  ,-28.922  ,iso-1
35665  ,-9.741e+002  ,-11.492  ,9.9186  ,-28.199  ,iso-1
35666  ,-1.529e+003  ,-10.779  ,9.9186  ,-28.922  ,iso-1
35671  ,-7.494e+002  ,-11.492  ,9.9186  ,-27.476  ,iso-1
35672  ,-5.718e+002  ,-11.492  ,9.9186  ,-26.753  ,iso-1
35673  ,-7.543e+002  ,-10.779  ,9.9186  ,-27.476  ,iso-1
35677  ,-5.157e+002  ,-11.492  ,9.9186  ,-26.03  ,iso-1
35678  ,-4.605e+002  ,-11.492  ,9.9186  ,-25.306  ,iso-1
35679  ,-5.455e+002  ,-10.779  ,9.9186  ,-26.03  ,iso-1
35686  ,-4.219e+002  ,-11.492  ,9.9186  ,-24.583  ,iso-1
35687  ,-3.426e+002  ,-11.492  ,9.9186  ,-23.86  ,iso-1
35688  ,-4.195e+002  ,-10.779  ,9.9186  ,-24.583  ,iso-1
35692  ,-4.278e+002  ,-11.492  ,9.9186  ,-23.137  ,iso-1
35693  ,-3.381e+002  ,-11.492  ,9.9186  ,-22.414  ,iso-1
35694  ,-3.775e+002  ,-10.779  ,9.9186  ,-23.137  ,iso-1
35700  ,-4.103e+002  ,-11.492  ,9.9186  ,-21.69  ,iso-1
35701  ,-3.155e+002  ,-11.492  ,9.9186  ,-20.967  ,iso-1
35702  ,-3.374e+002  ,-10.779  ,9.9186  ,-21.69  ,iso-1
35707  ,-4.223e+002  ,-11.492  ,9.9186  ,-20.244  ,iso-1
35708  ,-3.996e+002  ,-11.492  ,9.9186  ,-19.521  ,iso-1
35709  ,-3.198e+002  ,-10.779  ,9.9186  ,-20.244  ,iso-1
35712  ,-4.283e+002  ,-11.492  ,9.9186  ,-18.798  ,iso-1
35713  ,-5.992e+002  ,-11.492  ,9.9186  ,-18.074  ,iso-1
35714  ,-2.898e+002  ,-10.779  ,9.9186  ,-18.798  ,iso-1
35719  ,-3.722e+002  ,-11.492  ,9.9186  ,-17.351  ,iso-1
35720  ,-8.403e+002  ,-11.492  ,9.9186  ,-16.628  ,iso-1
35721  ,-4.400e+002  ,-10.779  ,9.9186  ,-17.351  ,iso-1
35726  ,-5.651e+002  ,-11.492  ,9.9186  ,-15.905  ,iso-1
35727  ,-8.833e+002  ,-11.492  ,9.9186  ,-15.182  ,iso-1
35728  ,-7.854e+002  ,-10.779  ,9.9186  ,-15.905  ,iso-1
35733  ,-4.896e+002  ,-11.492  ,9.9186  ,-14.459  ,iso-1
35734  ,-5.725e+002  ,-11.492  ,9.9186  ,-13.735  ,iso-1
35735  ,-3.900e+002  ,-10.779  ,9.9186  ,-14.459  ,iso-1
35742  ,-7.847e+002  ,-11.492  ,9.9186  ,-13.012  ,iso-1
35743  ,-3.888e+002  ,-11.492  ,9.9186  ,-12.289  ,iso-1
35744  ,-1.136e+003  ,-10.779  ,9.9186  ,-13.012  ,iso-1
35749  ,-9.879e+002  ,-11.492  ,9.9186  ,-11.566  ,iso-1
35750  ,-1.828e+003  ,-11.492  ,9.9186  ,-10.843  ,iso-1
35751  ,-1.063e+003  ,-10.779  ,9.9186  ,-11.566  ,iso-1
35757  ,-2.671e+003  ,-11.492  ,9.9186  ,-10.119  ,iso-1
35758  ,-4.128e+003  ,-11.492  ,9.9186  ,-9.3961  ,iso-1
35759  ,-3.574e+003  ,-10.779  ,9.9186  ,-10.119  ,iso-1
35764  ,-4.335e+003  ,-11.492  ,9.9186  ,-8.673  ,iso-1
35765  ,-6.548e+003  ,-11.492  ,9.9186  ,-7.9498  ,iso-1
35766  ,-2.423e+003  ,-10.779  ,9.9186  ,-8.673  ,iso-1
35771  ,-1.002e+004  ,-11.492  ,9.9186  ,-7.2266  ,iso-1
35772  ,-1.124e+004  ,-11.492  ,9.9186  ,-6.5034  ,iso-1
35773  ,-3.714e+003  ,-10.779  ,9.9186  ,-7.2266  ,iso-1
35780  ,-1.160e+004  ,-11.492  ,9.9186  ,-5.7802  ,iso-1
35781  ,-1.008e+004  ,-11.492  ,9.9186  ,-5.057  ,iso-1
35782  ,-9.554e+003  ,-10.779  ,9.9186  ,-5.7802  ,iso-1
35785  ,-9.995e+003  ,-11.492  ,9.9186  ,-4.3338  ,iso-1
35786  ,-1.096e+004  ,-11.492  ,9.9186  ,-3.6106  ,iso-1
35787  ,-8.069e+003  ,-10.779  ,9.9186  ,-4.3338  ,iso-1
35791  ,-9.849e+003  ,-11.492  ,9.9186  ,-2.8874  ,iso-1
35792  ,-6.311e+003  ,-11.492  ,9.9186  ,-2.1642  ,iso-1
35793  ,-1.117e+004  ,-10.779  ,9.9186  ,-2.8874  ,iso-1
35797  ,-5.257e+003  ,-11.492  ,9.9186  ,-1.441  ,iso-1
35798  ,-3.046e+003  ,-11.492  ,9.9186  ,-0.71781  ,iso-1
35799  ,-7.850e+003  ,-10.779  ,9.9186  ,-1.441  ,iso-1
35804  ,-2.224e+003  ,-11.492  ,9.9186  ,0.0053806  ,iso-1
35805  ,-1.910e+003  ,-11.492  ,9.9186  ,0.72857  ,iso-1
35806  ,-3.900e+003  ,-10.779  ,9.9186  ,0.0053806  ,iso-1
35809  ,-1.169e+003  ,-11.492  ,9.9186  ,1.4518  ,iso-1
35810  ,-7.732e+002  ,-11.492  ,9.9186  ,2.175  ,iso-1
35811  ,-1.502e+003  ,-10.779  ,9.9186  ,1.4518  ,iso-1
35816  ,-6.548e+002  ,-11.492  ,9.9186  ,2.8982  ,iso-1
35817  ,-6.464e+002  ,-11.492  ,9.9186  ,3.6214  ,iso-1
35818  ,-6.231e+002  ,-10.779  ,9.9186  ,2.8982  ,iso-1
35823  ,-6.950e+002  ,-11.492  ,9.9186  ,4.3445  ,iso-1
35824  ,-6.256e+002  ,-11.492  ,9.9186  ,5.0677  ,iso-1
35825  ,-8.297e+002  ,-10.779  ,9.9186  ,4.3445  ,iso-1
35829  ,-4.935e+002  ,-11.492  ,9.9186  ,5.7909  ,iso-1
35830  ,-5.017e+002  ,-11.492  ,9.9186  ,6.5141  ,iso-1
35831  ,-5.129e+002  ,-10.779  ,9.9186  ,5.7909  ,iso-1
35836  ,-4.979e+002  ,-11.492  ,9.9186  ,7.2373  ,iso-1
35837  ,-4.856e+002  ,-11.492  ,9.9186  ,7.9605  ,iso-1
35838  ,-5.104e+002  ,-10.779  ,9.9186  ,7.2373  ,iso-1
35844  ,-4.152e+002  ,-11.492  ,9.9186  ,8.6837  ,iso-1
35845  ,-3.485e+002  ,-11.492  ,9.9186  ,9.4069  ,iso-1
35846  ,-4.216e+002  ,-10.779  ,9.9186  ,8.6837  ,iso-1
35849  ,-3.152e+002  ,-11.492  ,9.9186  ,10.13  ,iso-1
35850  ,-3.498e+002  ,-11.492  ,9.9186  ,10.853  ,iso-1
35851  ,-2.818e+002  ,-10.779  ,9.9186  ,10.13  ,iso-1
35859  ,-3.900e+002  ,-11.492  ,9.9186  ,11.576  ,iso-1
35860  ,-4.025e+002  ,-11.492  ,9.9186  ,12.3  ,iso-1
35861  ,-3.990e+002  ,-10.779  ,9.9186  ,11.576  ,iso-1
35866  ,-4.043e+002  ,-11.492  ,9.9186  ,13.023  ,iso-1
35867  ,-4.201e+002  ,-11.492  ,9.9186  ,13.746  ,iso-1
35868  ,-3.950e+002  ,-10.779  ,9.9186  ,13.023  ,iso-1
35871  ,-4.395e+002  ,-11.492  ,9.9186  ,14.469  ,iso-1
35872  ,-4.777e+002  ,-11.492  ,9.9186  ,15.192  ,iso-1
35873  ,-4.150e+002  ,-10.779  ,9.9186  ,14.469  ,iso-1
35878  ,-5.167e+002  ,-11.492  ,9.9186  ,15.916  ,iso-1
35879  ,-5.809e+002  ,-11.492  ,9.9186  ,16.639  ,iso-1
35880  ,-5.068e+002  ,-10.779  ,9.9186  ,15.916  ,iso-1
35885  ,-7.512e+002  ,-11.492  ,9.9186  ,17.362  ,iso-1
35886  ,-9.717e+002  ,-11.492  ,9.9186  ,18.085  ,iso-1
35887  ,-7.577e+002  ,-10.779  ,9.9186  ,17.362  ,iso-1
35895  ,-1.392e+003  ,-11.492  ,9.9186  ,18.808  ,iso-1
35896  ,-2.010e+003  ,-11.492  ,9.9186  ,19.532  ,iso-1
35897  ,-1.452e+003  ,-10.779  ,9.9186  ,18.808  ,iso-1
35902  ,-2.102e+003  ,-10.066  ,9.9186  ,-29.646  ,iso-1
35907  ,-1.567e+003  ,-10.066  ,9.9186  ,-28.922  ,iso-1
35908  ,-9.880e+002  ,-10.066  ,9.9186  ,-28.199  ,iso-1
35909  ,-1.588e+003  ,-9.353  ,9.9186  ,-28.922  ,iso-1
35912  ,-7.670e+002  ,-10.066  ,9.9186  ,-27.476  ,iso-1
35913  ,-5.997e+002  ,-10.066  ,9.9186  ,-26.753  ,iso-1
35914  ,-7.871e+002  ,-9.353  ,9.9186  ,-27.476  ,iso-1
35919  ,-5.476e+002  ,-10.066  ,9.9186  ,-26.03  ,iso-1
35920  ,-4.849e+002  ,-10.066  ,9.9186  ,-25.306  ,iso-1
35921  ,-4.960e+002  ,-9.353  ,9.9186  ,-26.03  ,iso-1
35929  ,-4.663e+002  ,-10.066  ,9.9186  ,-24.583  ,iso-1
35930  ,-3.948e+002  ,-10.066  ,9.9186  ,-23.86  ,iso-1
35931  ,-4.042e+002  ,-9.353  ,9.9186  ,-24.583  ,iso-1
35935  ,-4.462e+002  ,-10.066  ,9.9186  ,-23.137  ,iso-1
35936  ,-3.441e+002  ,-10.066  ,9.9186  ,-22.414  ,iso-1
35937  ,-3.640e+002  ,-9.353  ,9.9186  ,-23.137  ,iso-1
35942  ,-4.339e+002  ,-10.066  ,9.9186  ,-21.69  ,iso-1
35943  ,-3.637e+002  ,-10.066  ,9.9186  ,-20.967  ,iso-1
35944  ,-3.603e+002  ,-9.353  ,9.9186  ,-21.69  ,iso-1
35950  ,-4.142e+002  ,-10.066  ,9.9186  ,-20.244  ,iso-1
35951  ,-2.269e+002  ,-10.066  ,9.9186  ,-19.521  ,iso-1
35952  ,-4.119e+002  ,-9.353  ,9.9186  ,-20.244  ,iso-1
35959  ,-2.530e+002  ,-10.066  ,9.9186  ,-18.798  ,iso-1
35960  ,-2.942e+002  ,-10.066  ,9.9186  ,-18.074  ,iso-1
35961  ,-2.264e+002  ,-9.353  ,9.9186  ,-18.798  ,iso-1
35967  ,-3.105e+002  ,-10.066  ,9.9186  ,-17.351  ,iso-1
35968  ,-1.024e+003  ,-10.066  ,9.9186  ,-16.628  ,iso-1
35969  ,-5.086e+002  ,-9.353  ,9.9186  ,-17.351  ,iso-1
35974  ,-1.015e+003  ,-10.066  ,9.9186  ,-15.905  ,iso-1
35975  ,-1.260e+003  ,-10.066  ,9.9186  ,-15.182  ,iso-1
35976  ,-1.236e+003  ,-9.353  ,9.9186  ,-15.905  ,iso-1
35981  ,-5.294e+002  ,-10.066  ,9.9186  ,-14.459  ,iso-1
35982  ,-5.567e+002  ,-10.066  ,9.9186  ,-13.735  ,iso-1
35983  ,-8.512e+002  ,-9.353  ,9.9186  ,-14.459  ,iso-1
35991  ,-1.195e+003  ,-10.066  ,9.9186  ,-13.012  ,iso-1
35992  ,-2.002e+003  ,-10.066  ,9.9186  ,-12.289  ,iso-1
35993  ,-1.500e+003  ,-9.353  ,9.9186  ,-13.012  ,iso-1
35998  ,-2.123e+003  ,-10.066  ,9.9186  ,-11.566  ,iso-1
35999  ,-3.167e+003  ,-10.066  ,9.9186  ,-10.843  ,iso-1
36000  ,-2.853e+003  ,-9.353  ,9.9186  ,-11.566  ,iso-1
36005  ,-5.373e+003  ,-10.066  ,9.9186  ,-10.119  ,iso-1
36006  ,-5.031e+003  ,-10.066  ,9.9186  ,-9.3961  ,iso-1
36007  ,-8.694e+003  ,-9.353  ,9.9186  ,-10.119  ,iso-1
36012  ,-7.034e+003  ,-10.066  ,9.9186  ,-8.673  ,iso-1
36013  ,-5.719e+003  ,-10.066  ,9.9186  ,-7.9498  ,iso-1
36014  ,-1.869e+004  ,-9.353  ,9.9186  ,-8.673  ,iso-1
36019  ,-1.486e+004  ,-10.066  ,9.9186  ,-7.2266  ,iso-1
36020  ,-1.774e+004  ,-10.066  ,9.9186  ,-6.5034  ,iso-1
36021  ,-1.072e+004  ,-9.353  ,9.9186  ,-7.2266  ,iso-1
36024  ,-2.171e+004  ,-10.066  ,9.9186  ,-5.7802  ,iso-1
36025  ,-2.601e+004  ,-10.066  ,9.9186  ,-5.057  ,iso-1
36026  ,-2.423e+004  ,-9.353  ,9.9186  ,-5.7802  ,iso-1
36031  ,-2.166e+004  ,-10.066  ,9.9186  ,-4.3338  ,iso-1
36032  ,-2.457e+004  ,-10.066  ,9.9186  ,-3.6106  ,iso-1
36033  ,-3.968e+004  ,-9.353  ,9.9186  ,-4.3338  ,iso-1
36041  ,-1.521e+004  ,-10.066  ,9.9186  ,-2.8874  ,iso-1
36042  ,-1.225e+004  ,-10.066  ,9.9186  ,-2.1642  ,iso-1
36043  ,-2.526e+004  ,-9.353  ,9.9186  ,-2.8874  ,iso-1
36049  ,-8.875e+003  ,-10.066  ,9.9186  ,-1.441  ,iso-1
36050  ,-1.082e+004  ,-10.066  ,9.9186  ,-0.71781  ,iso-1
36051  ,-1.532e+004  ,-9.353  ,9.9186  ,-1.441  ,iso-1
36056  ,-8.361e+003  ,-10.066  ,9.9186  ,0.0053806  ,iso-1
36057  ,-2.626e+003  ,-10.066  ,9.9186  ,0.72857  ,iso-1
36058  ,-1.108e+004  ,-9.353  ,9.9186  ,0.0053806  ,iso-1
36062  ,-2.052e+003  ,-10.066  ,9.9186  ,1.4518  ,iso-1
36063  ,-1.444e+003  ,-10.066  ,9.9186  ,2.175  ,iso-1
36064  ,-4.057e+003  ,-9.353  ,9.9186  ,1.4518  ,iso-1
36070  ,-1.356e+003  ,-10.066  ,9.9186  ,2.8982  ,iso-1
36071  ,-1.322e+003  ,-10.066  ,9.9186  ,3.6214  ,iso-1
36072  ,-1.688e+003  ,-9.353  ,9.9186  ,2.8982  ,iso-1
36077  ,-1.063e+003  ,-10.066  ,9.9186  ,4.3445  ,iso-1
36078  ,-9.208e+002  ,-10.066  ,9.9186  ,5.0677  ,iso-1
36079  ,-1.192e+003  ,-9.353  ,9.9186  ,4.3445  ,iso-1
36084  ,-5.508e+002  ,-10.066  ,9.9186  ,5.7909  ,iso-1
36085  ,-4.599e+002  ,-10.066  ,9.9186  ,6.5141  ,iso-1
36086  ,-6.837e+002  ,-9.353  ,9.9186  ,5.7909  ,iso-1
36091  ,-4.574e+002  ,-10.066  ,9.9186  ,7.2373  ,iso-1
36092  ,-4.752e+002  ,-10.066  ,9.9186  ,7.9605  ,iso-1
36093  ,-4.067e+002  ,-9.353  ,9.9186  ,7.2373  ,iso-1
36101  ,-3.744e+002  ,-10.066  ,9.9186  ,8.6837  ,iso-1
36102  ,-3.761e+002  ,-10.066  ,9.9186  ,9.4069  ,iso-1
36103  ,-3.587e+002  ,-9.353  ,9.9186  ,8.6837  ,iso-1
36106  ,-3.376e+002  ,-10.066  ,9.9186  ,10.13  ,iso-1
36107  ,-3.830e+002  ,-10.066  ,9.9186  ,10.853  ,iso-1
36108  ,-4.582e+002  ,-9.353  ,9.9186  ,10.13  ,iso-1
36115  ,-4.210e+002  ,-10.066  ,9.9186  ,11.576  ,iso-1
36116  ,-4.326e+002  ,-10.066  ,9.9186  ,12.3  ,iso-1
36117  ,-4.358e+002  ,-9.353  ,9.9186  ,11.576  ,iso-1
36122  ,-3.948e+002  ,-10.066  ,9.9186  ,13.023  ,iso-1
36123  ,-3.945e+002  ,-10.066  ,9.9186  ,13.746  ,iso-1
36124  ,-3.889e+002  ,-9.353  ,9.9186  ,13.023  ,iso-1
36126  ,-4.132e+002  ,-10.066  ,9.9186  ,14.469  ,iso-1
36127  ,-4.705e+002  ,-10.066  ,9.9186  ,15.192  ,iso-1
36128  ,-4.391e+002  ,-9.353  ,9.9186  ,14.469  ,iso-1
36134  ,-5.272e+002  ,-10.066  ,9.9186  ,15.916  ,iso-1
36135  ,-5.928e+002  ,-10.066  ,9.9186  ,16.639  ,iso-1
36136  ,-5.309e+002  ,-9.353  ,9.9186  ,15.916  ,iso-1
36141  ,-7.509e+002  ,-10.066  ,9.9186  ,17.362  ,iso-1
36142  ,-9.783e+002  ,-10.066  ,9.9186  ,18.085  ,iso-1
36143  ,-7.663e+002  ,-9.353  ,9.9186  ,17.362  ,iso-1
36147  ,-1.406e+003  ,-10.066  ,9.9186  ,18.808  ,iso-1
36148  ,-1.949e+003  ,-10.066  ,9.9186  ,19.532  ,iso-1
36149  ,-1.492e+003  ,-9.353  ,9.9186  ,18.808  ,iso-1
36154  ,-2.142e+003  ,-8.64  ,9.9186  ,-29.646  ,iso-1
36159  ,-1.554e+003  ,-8.64  ,9.9186  ,-28.922  ,iso-1
36160  ,-1.023e+003  ,-8.64  ,9.9186  ,-28.199  ,iso-1
36161  ,-1.547e+003  ,-7.927  ,9.9186  ,-28.922  ,iso-1
36164  ,-8.245e+002  ,-8.64  ,9.9186  ,-27.476  ,iso-1
36165  ,-5.955e+002  ,-8.64  ,9.9186  ,-26.753  ,iso-1
36166  ,-8.017e+002  ,-7.927  ,9.9186  ,-27.476  ,iso-1
36171  ,-5.288e+002  ,-8.64  ,9.9186  ,-26.03  ,iso-1
36172  ,-4.564e+002  ,-8.64  ,9.9186  ,-25.306  ,iso-1
36173  ,-4.826e+002  ,-7.927  ,9.9186  ,-26.03  ,iso-1
36177  ,-4.668e+002  ,-8.64  ,9.9186  ,-24.583  ,iso-1
36178  ,-3.978e+002  ,-8.64  ,9.9186  ,-23.86  ,iso-1
36179  ,-4.128e+002  ,-7.927  ,9.9186  ,-24.583  ,iso-1
36182  ,-4.169e+002  ,-8.64  ,9.9186  ,-23.137  ,iso-1
36183  ,-3.414e+002  ,-8.64  ,9.9186  ,-22.414  ,iso-1
36184  ,-3.451e+002  ,-7.927  ,9.9186  ,-23.137  ,iso-1
36189  ,-4.230e+002  ,-8.64  ,9.9186  ,-21.69  ,iso-1
36190  ,-4.288e+002  ,-8.64  ,9.9186  ,-20.967  ,iso-1
36191  ,-3.009e+002  ,-7.927  ,9.9186  ,-21.69  ,iso-1
36195  ,-5.745e+002  ,-8.64  ,9.9186  ,-20.244  ,iso-1
36196  ,-4.404e+002  ,-8.64  ,9.9186  ,-19.521  ,iso-1
36197  ,-3.959e+002  ,-7.927  ,9.9186  ,-20.244  ,iso-1
36203  ,-4.251e+002  ,-8.64  ,9.9186  ,-18.798  ,iso-1
36204  ,-2.472e+002  ,-8.64  ,9.9186  ,-18.074  ,iso-1
36205  ,-1.921e+002  ,-7.927  ,9.9186  ,-18.798  ,iso-1
36207  ,-7.276e+002  ,-8.64  ,9.9186  ,-17.351  ,iso-1
36208  ,-9.056e+002  ,-8.64  ,9.9186  ,-16.628  ,iso-1
36209  ,-2.602e+002  ,-7.927  ,9.9186  ,-17.351  ,iso-1
36214  ,-1.079e+003  ,-8.64  ,9.9186  ,-15.905  ,iso-1
36215  ,-1.301e+003  ,-8.64  ,9.9186  ,-15.182  ,iso-1
36216  ,-1.025e+003  ,-7.927  ,9.9186  ,-15.905  ,iso-1
36221  ,-1.140e+003  ,-8.64  ,9.9186  ,-14.459  ,iso-1
36222  ,-2.000e+003  ,-8.64  ,9.9186  ,-13.735  ,iso-1
36223  ,-1.242e+003  ,-7.927  ,9.9186  ,-14.459  ,iso-1
36229  ,-1.581e+003  ,-8.64  ,9.9186  ,-13.012  ,iso-1
36230  ,-2.660e+003  ,-8.64  ,9.9186  ,-12.289  ,iso-1
36231  ,-2.637e+003  ,-7.927  ,9.9186  ,-13.012  ,iso-1
36236  ,-3.574e+003  ,-8.64  ,9.9186  ,-11.566  ,iso-1
36237  ,-2.886e+003  ,-8.64  ,9.9186  ,-10.843  ,iso-1
36238  ,-2.346e+003  ,-7.927  ,9.9186  ,-11.566  ,iso-1
36243  ,-5.458e+003  ,-8.64  ,9.9186  ,-10.119  ,iso-1
36244  ,-1.012e+004  ,-8.64  ,9.9186  ,-9.3961  ,iso-1
36245  ,-2.477e+003  ,-7.927  ,9.9186  ,-10.119  ,iso-1
36249  ,-2.036e+004  ,-8.64  ,9.9186  ,-8.673  ,iso-1
36250  ,-6.144e+003  ,-8.64  ,9.9186  ,-7.9498  ,iso-1
36251  ,-2.960e+004  ,-7.927  ,9.9186  ,-8.673  ,iso-1
36256  ,-4.829e+004  ,-8.64  ,9.9186  ,-7.2266  ,iso-1
36257  ,-9.647e+004  ,-8.64  ,9.9186  ,-6.5034  ,iso-1
36258  ,-6.797e+004  ,-7.927  ,9.9186  ,-7.2266  ,iso-1
36260  ,-1.276e+005  ,-8.64  ,9.9186  ,-5.7802  ,iso-1
36261  ,-1.029e+005  ,-8.64  ,9.9186  ,-5.057  ,iso-1
36262  ,-2.900e+005  ,-7.927  ,9.9186  ,-5.7802  ,iso-1
36267  ,-1.343e+005  ,-8.64  ,9.9186  ,-4.3338  ,iso-1
36268  ,-8.900e+004  ,-8.64  ,9.9186  ,-3.6106  ,iso-1
36269  ,-2.696e+005  ,-7.927  ,9.9186  ,-4.3338  ,iso-1
36275  ,-4.788e+004  ,-8.64  ,9.9186  ,-2.8874  ,iso-1
36276  ,-2.449e+004  ,-8.64  ,9.9186  ,-2.1642  ,iso-1
36277  ,-8.136e+004  ,-7.927  ,9.9186  ,-2.8874  ,iso-1
36282  ,-2.226e+004  ,-8.64  ,9.9186  ,-1.441  ,iso-1
36283  ,-7.600e+003  ,-8.64  ,9.9186  ,-0.71781  ,iso-1
36284  ,-2.632e+004  ,-7.927  ,9.9186  ,-1.441  ,iso-1
36289  ,-1.016e+004  ,-8.64  ,9.9186  ,0.0053806  ,iso-1
36290  ,-5.718e+003  ,-8.64  ,9.9186  ,0.72857  ,iso-1
36291  ,-5.522e+003  ,-7.927  ,9.9186  ,0.0053806  ,iso-1
36293  ,-4.508e+003  ,-8.64  ,9.9186  ,1.4518  ,iso-1
36294  ,-2.647e+003  ,-8.64  ,9.9186  ,2.175  ,iso-1
36295  ,-3.116e+003  ,-7.927  ,9.9186  ,1.4518  ,iso-1
36299  ,-1.892e+003  ,-8.64  ,9.9186  ,2.8982  ,iso-1
36300  ,-1.321e+003  ,-8.64  ,9.9186  ,3.6214  ,iso-1
36301  ,-2.035e+003  ,-7.927  ,9.9186  ,2.8982  ,iso-1
