Date:  14:29, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
21407  ,-1.138e+001  ,-9.3883  ,9.9186  ,19.406  ,iso-1
21408  ,2.353e+001  ,-9.5188  ,9.9186  ,18.028  ,iso-1
21409  ,2.900e+001  ,-9.7667  ,9.9186  ,16.854  ,iso-1
21410  ,-4.530e+000  ,-9.1868  ,9.9186  ,15.336  ,iso-1
21411  ,-2.086e+001  ,-9.2429  ,9.9186  ,13.701  ,iso-1
21412  ,-1.292e+001  ,-9.3073  ,9.9186  ,12.272  ,iso-1
21413  ,-1.983e+001  ,-9.33  ,9.9186  ,10.85  ,iso-1
21414  ,-3.644e+001  ,-9.3357  ,9.9186  ,9.4254  ,iso-1
21415  ,8.955e-001  ,-9.3368  ,9.9186  ,8.0002  ,iso-1
21416  ,6.677e+001  ,-9.3371  ,9.9186  ,6.575  ,iso-1
21417  ,-1.134e+002  ,-9.3371  ,9.9186  ,5.1496  ,iso-1
21418  ,-2.295e+002  ,-9.3371  ,9.9186  ,3.7243  ,iso-1
21419  ,8.901e+001  ,-9.3371  ,9.9186  ,2.3009  ,iso-1
21420  ,-7.164e+002  ,-9.3373  ,9.9186  ,0.89526  ,iso-1
21421  ,-1.207e+002  ,-9.3371  ,9.9186  ,-0.43904  ,iso-1
21422  ,1.215e+003  ,-9.3371  ,9.9186  ,-9.6749  ,iso-1
21423  ,-8.383e+001  ,-9.3376  ,9.9186  ,-11.438  ,iso-1
21424  ,1.257e+002  ,-9.3372  ,9.9186  ,-12.936  ,iso-1
21425  ,8.745e+000  ,-9.3371  ,9.9186  ,-14.377  ,iso-1
21426  ,-1.598e+002  ,-9.3371  ,9.9186  ,-15.805  ,iso-1
21427  ,6.935e+000  ,-9.3371  ,9.9186  ,-17.231  ,iso-1
21428  ,8.212e+001  ,-9.3371  ,9.9186  ,-18.656  ,iso-1
21429  ,-3.910e+001  ,-9.3371  ,9.9186  ,-20.082  ,iso-1
21430  ,8.858e+000  ,-9.3371  ,9.9186  ,-21.507  ,iso-1
21431  ,5.076e+000  ,-9.3292  ,9.9186  ,-22.935  ,iso-1
21432  ,1.979e+001  ,-9.2562  ,9.9186  ,-24.372  ,iso-1
21433  ,1.533e+001  ,-8.9881  ,9.9186  ,-25.637  ,iso-1
21434  ,8.635e+000  ,-9.2378  ,9.9186  ,-26.711  ,iso-1
21435  ,-5.623e+000  ,-9.3143  ,9.9186  ,-28.09  ,iso-1
21436  ,-2.959e+001  ,-9.3326  ,9.9186  ,-29.51  ,iso-1
21437  ,-3.874e+002  ,-9.3371  ,9.9186  ,-30.944  ,iso-1
21438  ,-5.474e+002  ,-10.758  ,9.9186  ,20.811  ,iso-1
21439  ,7.101e+000  ,-10.802  ,9.9186  ,19.4  ,iso-1
21440  ,-1.241e+001  ,-10.893  ,9.9186  ,17.99  ,iso-1
21441  ,1.377e+001  ,-10.984  ,9.9186  ,16.357  ,iso-1
21442  ,1.636e+001  ,-10.403  ,9.9186  ,14.819  ,iso-1
21443  ,1.633e+001  ,-10.618  ,9.9186  ,13.613  ,iso-1
21444  ,-3.425e+000  ,-10.719  ,9.9186  ,12.225  ,iso-1
21445  ,6.490e+001  ,-10.749  ,9.9186  ,10.802  ,iso-1
21446  ,-8.220e+000  ,-10.756  ,9.9186  ,9.3724  ,iso-1
21447  ,-4.711e+001  ,-10.757  ,9.9186  ,7.9415  ,iso-1
21448  ,1.882e+000  ,-10.758  ,9.9186  ,6.5104  ,iso-1
21449  ,1.222e+001  ,-10.758  ,9.9186  ,5.0793  ,iso-1
21450  ,-5.112e+001  ,-10.758  ,9.9186  ,3.6487  ,iso-1
21451  ,2.925e+002  ,-10.758  ,9.9186  ,2.2228  ,iso-1
21452  ,4.211e+002  ,-10.761  ,9.9186  ,0.81101  ,iso-1
21453  ,6.607e+002  ,-10.781  ,9.9186  ,-0.61932  ,iso-1
21454  ,3.828e+003  ,-10.758  ,9.9186  ,-2.1828  ,iso-1
21455  ,1.719e+003  ,-10.758  ,9.9186  ,-3.6199  ,iso-1
21456  ,5.199e+003  ,-10.758  ,9.9186  ,-5.057  ,iso-1
21457  ,3.125e+003  ,-10.758  ,9.9186  ,-6.4941  ,iso-1
21458  ,5.088e+003  ,-10.758  ,9.9186  ,-7.9312  ,iso-1
21459  ,8.178e+001  ,-10.781  ,9.9186  ,-8.9339  ,iso-1
21460  ,9.175e+002  ,-10.762  ,9.9186  ,-10.351  ,iso-1
21461  ,3.634e+002  ,-10.759  ,9.9186  ,-11.847  ,iso-1
21462  ,-6.907e+001  ,-10.758  ,9.9186  ,-13.302  ,iso-1
21463  ,1.234e+002  ,-10.758  ,9.9186  ,-14.739  ,iso-1
21464  ,-1.799e+002  ,-10.758  ,9.9186  ,-16.172  ,iso-1
21465  ,1.676e+001  ,-10.758  ,9.9186  ,-17.603  ,iso-1
21466  ,-8.147e+001  ,-10.758  ,9.9186  ,-19.035  ,iso-1
21467  ,-6.236e+000  ,-10.758  ,9.9186  ,-20.466  ,iso-1
21468  ,1.579e+001  ,-10.754  ,9.9186  ,-21.9  ,iso-1
21469  ,-1.087e+001  ,-10.709  ,9.9186  ,-23.372  ,iso-1
21470  ,-1.684e+001  ,-10.478  ,9.9186  ,-25.076  ,iso-1
21471  ,-9.308e+000  ,-10.691  ,9.9186  ,-26.617  ,iso-1
21472  ,2.634e+000  ,-10.743  ,9.9186  ,-28.063  ,iso-1
21473  ,-3.531e+001  ,-10.755  ,9.9186  ,-29.497  ,iso-1
21474  ,-4.050e+002  ,-10.758  ,9.9186  ,-30.925  ,iso-1
21475  ,-5.341e+002  ,-12.178  ,9.9186  ,20.811  ,iso-1
21476  ,1.861e+000  ,-12.215  ,9.9186  ,19.384  ,iso-1
21477  ,-4.737e-001  ,-12.314  ,9.9186  ,17.921  ,iso-1
21478  ,6.455e+000  ,-12.658  ,9.9186  ,16.467  ,iso-1
21479  ,-1.036e+001  ,-11.692  ,9.9186  ,14.996  ,iso-1
21480  ,1.337e+000  ,-12.012  ,9.9186  ,13.62  ,iso-1
21481  ,-1.021e+000  ,-12.134  ,9.9186  ,12.204  ,iso-1
21482  ,-3.284e+000  ,-12.169  ,9.9186  ,10.773  ,iso-1
21483  ,2.896e+001  ,-12.177  ,9.9186  ,9.3396  ,iso-1
21484  ,5.947e+000  ,-12.178  ,9.9186  ,7.9052  ,iso-1
21485  ,1.720e+001  ,-12.178  ,9.9186  ,6.4707  ,iso-1
21486  ,1.596e+002  ,-12.178  ,9.9186  ,5.0363  ,iso-1
21487  ,4.454e+001  ,-12.179  ,9.9186  ,3.6028  ,iso-1
21488  ,-6.869e+001  ,-12.179  ,9.9186  ,2.1724  ,iso-1
21489  ,1.537e+002  ,-12.183  ,9.9186  ,0.73941  ,iso-1
21490  ,1.095e+003  ,-12.183  ,9.9186  ,-0.71778  ,iso-1
21491  ,9.840e+002  ,-12.179  ,9.9186  ,-2.1781  ,iso-1
21492  ,-1.427e+002  ,-12.179  ,9.9186  ,-3.6191  ,iso-1
21493  ,-5.140e+002  ,-12.179  ,9.9186  ,-5.0564  ,iso-1
21494  ,-6.841e+002  ,-12.179  ,9.9186  ,-6.4852  ,iso-1
21495  ,-5.789e+002  ,-12.183  ,9.9186  ,-7.8452  ,iso-1
21496  ,2.186e+002  ,-12.184  ,9.9186  ,-9.1999  ,iso-1
21497  ,-4.824e+002  ,-12.18  ,9.9186  ,-10.631  ,iso-1
21498  ,-1.065e+002  ,-12.179  ,9.9186  ,-12.078  ,iso-1
21499  ,-4.435e+001  ,-12.179  ,9.9186  ,-13.519  ,iso-1
21500  ,1.325e+001  ,-12.178  ,9.9186  ,-14.956  ,iso-1
21501  ,2.521e+001  ,-12.178  ,9.9186  ,-16.391  ,iso-1
21502  ,-3.415e+001  ,-12.178  ,9.9186  ,-17.826  ,iso-1
21503  ,4.106e+001  ,-12.178  ,9.9186  ,-19.26  ,iso-1
21504  ,7.254e+000  ,-12.177  ,9.9186  ,-20.696  ,iso-1
21505  ,-1.773e+001  ,-12.166  ,9.9186  ,-22.142  ,iso-1
21506  ,-3.726e+000  ,-12.121  ,9.9186  ,-23.635  ,iso-1
21507  ,2.189e+001  ,-12.115  ,9.9186  ,-25.143  ,iso-1
21508  ,9.798e+000  ,-12.157  ,9.9186  ,-26.611  ,iso-1
21509  ,-1.112e+000  ,-12.173  ,9.9186  ,-28.054  ,iso-1
21510  ,4.412e+001  ,-12.177  ,9.9186  ,-29.49  ,iso-1
21511  ,-5.796e+002  ,-12.178  ,9.9186  ,-30.925  ,iso-1
21512  ,-5.300e+002  ,-13.599  ,9.9186  ,20.811  ,iso-1
21513  ,3.976e+000  ,-13.64  ,9.9186  ,19.372  ,iso-1
21514  ,9.572e+000  ,-13.782  ,9.9186  ,17.929  ,iso-1
21515  ,-7.384e+000  ,-14.131  ,9.9186  ,16.492  ,iso-1
21516  ,4.865e+000  ,-13.137  ,9.9186  ,15.047  ,iso-1
21517  ,9.305e+000  ,-13.433  ,9.9186  ,13.625  ,iso-1
21518  ,1.702e+001  ,-13.554  ,9.9186  ,12.194  ,iso-1
21519  ,-1.772e+001  ,-13.589  ,9.9186  ,10.76  ,iso-1
21520  ,3.735e+001  ,-13.597  ,9.9186  ,9.3241  ,iso-1
21521  ,8.347e-001  ,-13.599  ,9.9186  ,7.8881  ,iso-1
21522  ,1.562e+002  ,-13.599  ,9.9186  ,6.452  ,iso-1
21523  ,-4.544e+001  ,-13.599  ,9.9186  ,5.0161  ,iso-1
21524  ,1.529e+002  ,-13.599  ,9.9186  ,3.5808  ,iso-1
21525  ,1.673e+002  ,-13.6  ,9.9186  ,2.1454  ,iso-1
21526  ,5.107e+002  ,-13.601  ,9.9186  ,0.70566  ,iso-1
21527  ,6.455e+002  ,-13.6  ,9.9186  ,-0.7386  ,iso-1
21528  ,6.525e+002  ,-13.599  ,9.9186  ,-2.1809  ,iso-1
21529  ,1.819e+003  ,-13.599  ,9.9186  ,-3.6193  ,iso-1
21530  ,7.148e+002  ,-13.599  ,9.9186  ,-5.0544  ,iso-1
21531  ,1.626e+003  ,-13.6  ,9.9186  ,-6.4765  ,iso-1
21532  ,1.184e+003  ,-13.601  ,9.9186  ,-7.8866  ,iso-1
21533  ,-1.049e+001  ,-13.6  ,9.9186  ,-9.3066  ,iso-1
21534  ,3.839e+002  ,-13.6  ,9.9186  ,-10.742  ,iso-1
21535  ,6.668e+001  ,-13.599  ,9.9186  ,-12.181  ,iso-1
21536  ,-3.850e+001  ,-13.599  ,9.9186  ,-13.618  ,iso-1
21537  ,-3.644e+001  ,-13.599  ,9.9186  ,-15.055  ,iso-1
21538  ,1.213e+002  ,-13.599  ,9.9186  ,-16.491  ,iso-1
21539  ,-9.695e+001  ,-13.599  ,9.9186  ,-17.928  ,iso-1
21540  ,-3.672e+001  ,-13.599  ,9.9186  ,-19.364  ,iso-1
21541  ,1.624e+001  ,-13.597  ,9.9186  ,-20.803  ,iso-1
21542  ,-1.689e+000  ,-13.587  ,9.9186  ,-22.251  ,iso-1
21543  ,-1.792e+001  ,-13.579  ,9.9186  ,-23.71  ,iso-1
21544  ,-9.891e-001  ,-13.584  ,9.9186  ,-25.167  ,iso-1
21545  ,-1.485e+001  ,-13.593  ,9.9186  ,-26.612  ,iso-1
21546  ,-3.308e+000  ,-13.597  ,9.9186  ,-28.051  ,iso-1
21547  ,8.240e+000  ,-13.599  ,9.9186  ,-29.488  ,iso-1
21548  ,-5.128e+002  ,-13.599  ,9.9186  ,-30.925  ,iso-1
21549  ,-5.074e+002  ,-15.02  ,9.9186  ,20.811  ,iso-1
21550  ,6.367e+000  ,-15.069  ,9.9186  ,19.372  ,iso-1
21551  ,-2.421e+000  ,-15.22  ,9.9186  ,17.934  ,iso-1
21552  ,1.556e+000  ,-15.563  ,9.9186  ,16.498  ,iso-1
21553  ,3.517e+000  ,-14.571  ,9.9186  ,15.059  ,iso-1
21554  ,8.318e+000  ,-14.856  ,9.9186  ,13.626  ,iso-1
21555  ,6.845e+000  ,-14.975  ,9.9186  ,12.191  ,iso-1
21556  ,5.302e+001  ,-15.01  ,9.9186  ,10.754  ,iso-1
21557  ,2.321e+001  ,-15.018  ,9.9186  ,9.3178  ,iso-1
21558  ,-6.378e+001  ,-15.019  ,9.9186  ,7.881  ,iso-1
21559  ,1.042e+002  ,-15.02  ,9.9186  ,6.4443  ,iso-1
21560  ,1.253e+002  ,-15.02  ,9.9186  ,5.0077  ,iso-1
21561  ,7.575e+001  ,-15.02  ,9.9186  ,3.5712  ,iso-1
21562  ,-2.046e+001  ,-15.02  ,9.9186  ,2.134  ,iso-1
21563  ,-1.230e+002  ,-15.02  ,9.9186  ,0.69533  ,iso-1
21564  ,3.958e+001  ,-15.02  ,9.9186  ,-0.74382  ,iso-1
21565  ,-1.226e+002  ,-15.02  ,9.9186  ,-2.1821  ,iso-1
21566  ,1.723e+002  ,-15.02  ,9.9186  ,-3.6192  ,iso-1
21567  ,-1.050e+002  ,-15.02  ,9.9186  ,-5.0535  ,iso-1
21568  ,6.268e+002  ,-15.02  ,9.9186  ,-6.4838  ,iso-1
21569  ,4.940e+001  ,-15.02  ,9.9186  ,-7.9135  ,iso-1
21570  ,-4.387e+002  ,-15.02  ,9.9186  ,-9.3468  ,iso-1
21571  ,-1.785e+002  ,-15.02  ,9.9186  ,-10.783  ,iso-1
21572  ,-2.121e+002  ,-15.02  ,9.9186  ,-12.221  ,iso-1
21573  ,-8.713e+001  ,-15.02  ,9.9186  ,-13.658  ,iso-1
21574  ,1.188e+002  ,-15.02  ,9.9186  ,-15.095  ,iso-1
21575  ,1.008e+002  ,-15.02  ,9.9186  ,-16.532  ,iso-1
21576  ,-2.921e+001  ,-15.02  ,9.9186  ,-17.968  ,iso-1
21577  ,-1.927e+000  ,-15.019  ,9.9186  ,-19.406  ,iso-1
21578  ,2.841e+001  ,-15.018  ,9.9186  ,-20.845  ,iso-1
21579  ,5.491e+000  ,-15.015  ,9.9186  ,-22.287  ,iso-1
21580  ,-7.847e+000  ,-15.014  ,9.9186  ,-23.731  ,iso-1
21581  ,2.488e+000  ,-15.016  ,9.9186  ,-25.174  ,iso-1
21582  ,-7.425e+000  ,-15.018  ,9.9186  ,-26.613  ,iso-1
21583  ,5.872e+000  ,-15.019  ,9.9186  ,-28.051  ,iso-1
21584  ,-4.921e+000  ,-15.02  ,9.9186  ,-29.488  ,iso-1
21585  ,-5.079e+002  ,-15.02  ,9.9186  ,-30.925  ,iso-1
21586  ,-4.902e+002  ,-16.44  ,9.9186  ,20.811  ,iso-1
21587  ,8.604e+000  ,-16.494  ,9.9186  ,19.373  ,iso-1
21588  ,4.889e-001  ,-16.645  ,9.9186  ,17.936  ,iso-1
21589  ,2.252e+000  ,-16.987  ,9.9186  ,16.499  ,iso-1
21590  ,3.843e-001  ,-15.995  ,9.9186  ,15.062  ,iso-1
21591  ,2.511e+001  ,-16.278  ,9.9186  ,13.626  ,iso-1
21592  ,-2.087e+001  ,-16.396  ,9.9186  ,12.189  ,iso-1
21593  ,2.222e+001  ,-16.43  ,9.9186  ,10.752  ,iso-1
21594  ,5.985e+001  ,-16.438  ,9.9186  ,9.3154  ,iso-1
21595  ,-8.112e+000  ,-16.44  ,9.9186  ,7.8784  ,iso-1
21596  ,1.127e+001  ,-16.44  ,9.9186  ,6.4414  ,iso-1
21597  ,3.942e+001  ,-16.441  ,9.9186  ,5.0045  ,iso-1
21598  ,4.503e+001  ,-16.441  ,9.9186  ,3.5675  ,iso-1
21599  ,1.888e+002  ,-16.441  ,9.9186  ,2.1301  ,iso-1
21600  ,1.337e+002  ,-16.441  ,9.9186  ,0.69247  ,iso-1
21601  ,1.133e+002  ,-16.441  ,9.9186  ,-0.74518  ,iso-1
21602  ,9.889e+001  ,-16.441  ,9.9186  ,-2.1825  ,iso-1
21603  ,-8.530e+001  ,-16.441  ,9.9186  ,-3.6192  ,iso-1
21604  ,-2.985e+002  ,-16.441  ,9.9186  ,-5.0548  ,iso-1
21605  ,2.210e+002  ,-16.441  ,9.9186  ,-6.4897  ,iso-1
21606  ,2.388e+002  ,-16.441  ,9.9186  ,-7.9249  ,iso-1
21607  ,-5.056e+001  ,-16.441  ,9.9186  ,-9.3611  ,iso-1
21608  ,3.104e+002  ,-16.441  ,9.9186  ,-10.798  ,iso-1
21609  ,4.179e+001  ,-16.441  ,9.9186  ,-12.235  ,iso-1
21610  ,4.633e+001  ,-16.44  ,9.9186  ,-13.672  ,iso-1
21611  ,-1.593e+002  ,-16.44  ,9.9186  ,-15.109  ,iso-1
21612  ,-1.656e+002  ,-16.44  ,9.9186  ,-16.546  ,iso-1
21613  ,-7.916e+001  ,-16.44  ,9.9186  ,-17.983  ,iso-1
21614  ,4.472e+000  ,-16.44  ,9.9186  ,-19.421  ,iso-1
21615  ,-3.832e+001  ,-16.439  ,9.9186  ,-20.859  ,iso-1
21616  ,1.051e+001  ,-16.439  ,9.9186  ,-22.298  ,iso-1
21617  ,-2.257e+001  ,-16.439  ,9.9186  ,-23.737  ,iso-1
21618  ,-1.862e+001  ,-16.439  ,9.9186  ,-25.176  ,iso-1
21619  ,6.741e+000  ,-16.44  ,9.9186  ,-26.613  ,iso-1
21620  ,-1.354e+001  ,-16.44  ,9.9186  ,-28.051  ,iso-1
21621  ,3.723e+000  ,-16.44  ,9.9186  ,-29.488  ,iso-1
21622  ,-5.156e+002  ,-16.44  ,9.9186  ,-30.925  ,iso-1
21623  ,-4.649e+002  ,-17.861  ,9.9186  ,20.811  ,iso-1
21624  ,6.421e+000  ,-17.916  ,9.9186  ,19.374  ,iso-1
21625  ,1.745e+000  ,-18.067  ,9.9186  ,17.937  ,iso-1
21626  ,-5.810e+000  ,-18.408  ,9.9186  ,16.5  ,iso-1
21627  ,1.650e+000  ,-17.417  ,9.9186  ,15.062  ,iso-1
21628  ,3.646e+000  ,-17.699  ,9.9186  ,13.626  ,iso-1
21629  ,-9.084e+000  ,-17.817  ,9.9186  ,12.189  ,iso-1
21630  ,1.158e+001  ,-17.851  ,9.9186  ,10.752  ,iso-1
21631  ,-5.124e+001  ,-17.859  ,9.9186  ,9.3145  ,iso-1
21632  ,-1.008e+001  ,-17.861  ,9.9186  ,7.8774  ,iso-1
21633  ,5.364e+001  ,-17.861  ,9.9186  ,6.4404  ,iso-1
21634  ,-4.080e+001  ,-17.861  ,9.9186  ,5.0033  ,iso-1
21635  ,-6.217e+001  ,-17.861  ,9.9186  ,3.5662  ,iso-1
21636  ,1.377e+002  ,-17.861  ,9.9186  ,2.129  ,iso-1
21637  ,8.139e+001  ,-17.861  ,9.9186  ,0.69171  ,iso-1
21638  ,-2.664e+001  ,-17.861  ,9.9186  ,-0.74552  ,iso-1
21639  ,1.858e+002  ,-17.861  ,9.9186  ,-2.1826  ,iso-1
21640  ,-4.923e+000  ,-17.861  ,9.9186  ,-3.6194  ,iso-1
21641  ,1.319e+002  ,-17.861  ,9.9186  ,-5.056  ,iso-1
21642  ,1.028e+002  ,-17.861  ,9.9186  ,-6.4924  ,iso-1
21643  ,1.688e+002  ,-17.861  ,9.9186  ,-7.9291  ,iso-1
21644  ,-1.623e+002  ,-17.861  ,9.9186  ,-9.366  ,iso-1
21645  ,8.200e+001  ,-17.861  ,9.9186  ,-10.803  ,iso-1
21646  ,-6.289e+001  ,-17.861  ,9.9186  ,-12.24  ,iso-1
21647  ,-1.337e+002  ,-17.861  ,9.9186  ,-13.677  ,iso-1
21648  ,8.034e+000  ,-17.861  ,9.9186  ,-15.114  ,iso-1
21649  ,-8.713e+000  ,-17.861  ,9.9186  ,-16.551  ,iso-1
21650  ,-2.017e+001  ,-17.861  ,9.9186  ,-17.989  ,iso-1
21651  ,1.728e+001  ,-17.861  ,9.9186  ,-19.426  ,iso-1
21652  ,-5.508e+001  ,-17.861  ,9.9186  ,-20.863  ,iso-1
21653  ,-7.000e+000  ,-17.861  ,9.9186  ,-22.301  ,iso-1
21654  ,-2.912e+000  ,-17.861  ,9.9186  ,-23.739  ,iso-1
21655  ,-1.778e+001  ,-17.861  ,9.9186  ,-25.176  ,iso-1
21656  ,-1.580e+000  ,-17.861  ,9.9186  ,-26.614  ,iso-1
21657  ,-4.841e+000  ,-17.861  ,9.9186  ,-28.051  ,iso-1
21658  ,1.115e+001  ,-17.861  ,9.9186  ,-29.488  ,iso-1
21659  ,-4.746e+002  ,-17.861  ,9.9186  ,-30.925  ,iso-1
21660  ,-4.553e+002  ,-19.282  ,9.9186  ,20.811  ,iso-1
21661  ,-1.512e+001  ,-19.337  ,9.9186  ,19.374  ,iso-1
21662  ,5.322e+000  ,-19.488  ,9.9186  ,17.937  ,iso-1
21663  ,-7.827e+000  ,-19.829  ,9.9186  ,16.5  ,iso-1
21664  ,6.802e+000  ,-18.838  ,9.9186  ,15.062  ,iso-1
21665  ,1.408e+001  ,-19.119  ,9.9186  ,13.625  ,iso-1
21666  ,2.190e+000  ,-19.237  ,9.9186  ,12.188  ,iso-1
21667  ,2.657e+001  ,-19.272  ,9.9186  ,10.751  ,iso-1
21668  ,2.222e+001  ,-19.28  ,9.9186  ,9.3142  ,iso-1
21669  ,3.202e+001  ,-19.281  ,9.9186  ,7.8771  ,iso-1
21670  ,6.531e+001  ,-19.282  ,9.9186  ,6.44  ,iso-1
21671  ,9.967e+001  ,-19.282  ,9.9186  ,5.0029  ,iso-1
21672  ,-4.832e+001  ,-19.282  ,9.9186  ,3.5658  ,iso-1
21673  ,4.672e+001  ,-19.282  ,9.9186  ,2.1287  ,iso-1
21674  ,-5.040e+000  ,-19.282  ,9.9186  ,0.69151  ,iso-1
21675  ,-6.492e+001  ,-19.282  ,9.9186  ,-0.74561  ,iso-1
21676  ,-1.643e+001  ,-19.282  ,9.9186  ,-2.1827  ,iso-1
21677  ,-2.540e+001  ,-19.282  ,9.9186  ,-3.6197  ,iso-1
21678  ,-3.701e+001  ,-19.282  ,9.9186  ,-5.0566  ,iso-1
21679  ,-2.841e+001  ,-19.282  ,9.9186  ,-6.4935  ,iso-1
21680  ,-4.369e+001  ,-19.282  ,9.9186  ,-7.9305  ,iso-1
21681  ,-1.524e+002  ,-19.282  ,9.9186  ,-9.3676  ,iso-1
21682  ,6.378e+001  ,-19.282  ,9.9186  ,-10.805  ,iso-1
21683  ,5.995e+001  ,-19.282  ,9.9186  ,-12.242  ,iso-1
21684  ,-1.039e+002  ,-19.282  ,9.9186  ,-13.679  ,iso-1
21685  ,-3.037e+001  ,-19.282  ,9.9186  ,-15.116  ,iso-1
21686  ,-3.356e+001  ,-19.282  ,9.9186  ,-16.553  ,iso-1
21687  ,-3.423e+001  ,-19.282  ,9.9186  ,-17.99  ,iso-1
21688  ,1.449e+001  ,-19.282  ,9.9186  ,-19.427  ,iso-1
21689  ,-8.746e+000  ,-19.282  ,9.9186  ,-20.865  ,iso-1
21690  ,-4.430e+000  ,-19.282  ,9.9186  ,-22.302  ,iso-1
21691  ,1.219e+001  ,-19.282  ,9.9186  ,-23.739  ,iso-1
21692  ,-1.249e+001  ,-19.282  ,9.9186  ,-25.176  ,iso-1
21693  ,-1.100e+001  ,-19.282  ,9.9186  ,-26.614  ,iso-1
21694  ,2.565e-002  ,-19.282  ,9.9186  ,-28.051  ,iso-1
21695  ,2.077e+000  ,-19.282  ,9.9186  ,-29.488  ,iso-1
21696  ,-4.598e+002  ,-19.282  ,9.9186  ,-30.925  ,iso-1
21697  ,-4.484e+002  ,-20.703  ,9.9186  ,20.811  ,iso-1
21698  ,-6.296e+000  ,-20.758  ,9.9186  ,19.374  ,iso-1
21699  ,2.150e+000  ,-20.909  ,9.9186  ,17.937  ,iso-1
21700  ,-9.594e+000  ,-21.249  ,9.9186  ,16.5  ,iso-1
21701  ,1.702e+001  ,-20.259  ,9.9186  ,15.063  ,iso-1
21702  ,5.311e+000  ,-20.54  ,9.9186  ,13.625  ,iso-1
21703  ,-3.045e-001  ,-20.658  ,9.9186  ,12.188  ,iso-1
21704  ,1.442e+001  ,-20.693  ,9.9186  ,10.751  ,iso-1
21705  ,-1.911e+001  ,-20.701  ,9.9186  ,9.3141  ,iso-1
21706  ,-1.098e+001  ,-20.702  ,9.9186  ,7.877  ,iso-1
21707  ,1.151e+001  ,-20.702  ,9.9186  ,6.4399  ,iso-1
21708  ,8.094e+000  ,-20.703  ,9.9186  ,5.0028  ,iso-1
21709  ,-1.361e+001  ,-20.703  ,9.9186  ,3.5657  ,iso-1
21710  ,-1.034e+001  ,-20.703  ,9.9186  ,2.1286  ,iso-1
21711  ,-3.106e+001  ,-20.703  ,9.9186  ,0.69146  ,iso-1
21712  ,5.955e+001  ,-20.703  ,9.9186  ,-0.74564  ,iso-1
21713  ,4.269e+001  ,-20.703  ,9.9186  ,-2.1827  ,iso-1
21714  ,7.040e+001  ,-20.703  ,9.9186  ,-3.6198  ,iso-1
21715  ,1.515e+001  ,-20.703  ,9.9186  ,-5.0568  ,iso-1
21716  ,7.494e+001  ,-20.703  ,9.9186  ,-6.4939  ,iso-1
21717  ,1.133e+002  ,-20.703  ,9.9186  ,-7.931  ,iso-1
21718  ,4.652e+001  ,-20.703  ,9.9186  ,-9.3681  ,iso-1
21719  ,-4.570e+001  ,-20.703  ,9.9186  ,-10.805  ,iso-1
21720  ,1.807e+001  ,-20.703  ,9.9186  ,-12.242  ,iso-1
21721  ,-2.021e+001  ,-20.703  ,9.9186  ,-13.679  ,iso-1
21722  ,5.122e+001  ,-20.703  ,9.9186  ,-15.116  ,iso-1
21723  ,3.534e+001  ,-20.703  ,9.9186  ,-16.554  ,iso-1
21724  ,-4.115e+001  ,-20.703  ,9.9186  ,-17.991  ,iso-1
21725  ,-2.893e+001  ,-20.702  ,9.9186  ,-19.428  ,iso-1
21726  ,8.811e-001  ,-20.702  ,9.9186  ,-20.865  ,iso-1
21727  ,-3.283e+001  ,-20.702  ,9.9186  ,-22.302  ,iso-1
21728  ,-1.587e+001  ,-20.703  ,9.9186  ,-23.739  ,iso-1
21729  ,2.060e+000  ,-20.703  ,9.9186  ,-25.176  ,iso-1
21730  ,-9.832e+000  ,-20.703  ,9.9186  ,-26.614  ,iso-1
21731  ,5.697e-001  ,-20.703  ,9.9186  ,-28.051  ,iso-1
21732  ,3.872e+000  ,-20.703  ,9.9186  ,-29.488  ,iso-1
21733  ,-4.348e+002  ,-20.703  ,9.9186  ,-30.925  ,iso-1
21734  ,-3.008e+002  ,-22.123  ,9.9186  ,20.811  ,iso-1
21735  ,4.098e+001  ,-22.178  ,9.9186  ,19.374  ,iso-1
21736  ,2.280e+000  ,-22.33  ,9.9186  ,17.937  ,iso-1
21737  ,-1.200e-002  ,-22.67  ,9.9186  ,16.5  ,iso-1
21738  ,3.837e+000  ,-21.68  ,9.9186  ,15.062  ,iso-1
21739  ,1.104e+001  ,-21.961  ,9.9186  ,13.625  ,iso-1
21740  ,-2.102e+000  ,-22.079  ,9.9186  ,12.188  ,iso-1
21741  ,3.477e+001  ,-22.113  ,9.9186  ,10.751  ,iso-1
21742  ,-1.510e+000  ,-22.121  ,9.9186  ,9.3141  ,iso-1
21743  ,-1.251e+001  ,-22.123  ,9.9186  ,7.877  ,iso-1
21744  ,2.604e+001  ,-22.123  ,9.9186  ,6.4399  ,iso-1
21745  ,2.302e+001  ,-22.123  ,9.9186  ,5.0028  ,iso-1
21746  ,1.467e+001  ,-22.123  ,9.9186  ,3.5657  ,iso-1
21747  ,5.154e+001  ,-22.123  ,9.9186  ,2.1286  ,iso-1
21748  ,2.135e+001  ,-22.123  ,9.9186  ,0.69145  ,iso-1
21749  ,-5.249e+001  ,-22.123  ,9.9186  ,-0.74565  ,iso-1
