Date:  14:22, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
22289  ,3.422e+002  ,-43.433  ,9.9186  ,20.811  ,iso-1
22290  ,3.422e+002  ,-43.485  ,9.9186  ,19.374  ,iso-1
22291  ,3.423e+002  ,-43.614  ,9.9186  ,17.937  ,iso-1
22292  ,3.423e+002  ,-43.901  ,9.9186  ,16.5  ,iso-1
22293  ,3.424e+002  ,-42.989  ,9.9186  ,15.062  ,iso-1
22294  ,3.424e+002  ,-43.293  ,9.9186  ,13.625  ,iso-1
22295  ,3.424e+002  ,-43.407  ,9.9186  ,12.188  ,iso-1
22296  ,3.424e+002  ,-43.428  ,9.9186  ,10.751  ,iso-1
22297  ,3.425e+002  ,-43.432  ,9.9186  ,9.3141  ,iso-1
22298  ,3.425e+002  ,-43.433  ,9.9186  ,7.877  ,iso-1
22299  ,3.425e+002  ,-43.433  ,9.9186  ,6.4399  ,iso-1
22300  ,3.426e+002  ,-43.433  ,9.9186  ,5.0028  ,iso-1
22301  ,3.426e+002  ,-43.433  ,9.9186  ,3.5657  ,iso-1
22302  ,3.426e+002  ,-43.433  ,9.9186  ,2.1285  ,iso-1
22303  ,3.426e+002  ,-43.433  ,9.9186  ,0.69144  ,iso-1
22304  ,3.427e+002  ,-43.433  ,9.9186  ,-0.74566  ,iso-1
22305  ,3.427e+002  ,-43.433  ,9.9186  ,-2.1828  ,iso-1
22306  ,3.427e+002  ,-43.433  ,9.9186  ,-3.6199  ,iso-1
22307  ,3.427e+002  ,-43.433  ,9.9186  ,-5.057  ,iso-1
22308  ,3.427e+002  ,-43.433  ,9.9186  ,-6.4941  ,iso-1
22309  ,3.427e+002  ,-43.433  ,9.9186  ,-7.9312  ,iso-1
22310  ,3.427e+002  ,-43.433  ,9.9186  ,-9.3683  ,iso-1
22311  ,3.426e+002  ,-43.433  ,9.9186  ,-10.805  ,iso-1
22312  ,3.426e+002  ,-43.433  ,9.9186  ,-12.243  ,iso-1
22313  ,3.426e+002  ,-43.433  ,9.9186  ,-13.68  ,iso-1
22314  ,3.426e+002  ,-43.433  ,9.9186  ,-15.117  ,iso-1
22315  ,3.425e+002  ,-43.433  ,9.9186  ,-16.554  ,iso-1
22316  ,3.425e+002  ,-43.433  ,9.9186  ,-17.991  ,iso-1
22317  ,3.425e+002  ,-43.433  ,9.9186  ,-19.428  ,iso-1
22318  ,3.424e+002  ,-43.433  ,9.9186  ,-20.865  ,iso-1
22319  ,3.424e+002  ,-43.433  ,9.9186  ,-22.302  ,iso-1
22320  ,3.424e+002  ,-43.433  ,9.9186  ,-23.739  ,iso-1
22321  ,3.423e+002  ,-43.433  ,9.9186  ,-25.176  ,iso-1
22322  ,3.423e+002  ,-43.433  ,9.9186  ,-26.614  ,iso-1
22323  ,3.423e+002  ,-43.433  ,9.9186  ,-28.051  ,iso-1
22324  ,3.422e+002  ,-43.433  ,9.9186  ,-29.488  ,iso-1
22325  ,3.422e+002  ,-43.433  ,9.9186  ,-30.925  ,iso-1
22326  ,3.422e+002  ,-44.854  ,9.9186  ,20.811  ,iso-1
22327  ,3.422e+002  ,-44.854  ,9.9186  ,19.374  ,iso-1
22328  ,3.422e+002  ,-44.854  ,9.9186  ,17.937  ,iso-1
22329  ,3.423e+002  ,-44.854  ,9.9186  ,16.5  ,iso-1
22330  ,3.423e+002  ,-44.499  ,9.9186  ,15.062  ,iso-1
22331  ,3.423e+002  ,-44.854  ,9.9186  ,13.625  ,iso-1
22332  ,3.424e+002  ,-44.854  ,9.9186  ,12.188  ,iso-1
22333  ,3.424e+002  ,-44.854  ,9.9186  ,10.751  ,iso-1
22334  ,3.424e+002  ,-44.854  ,9.9186  ,9.3141  ,iso-1
22335  ,3.425e+002  ,-44.854  ,9.9186  ,7.877  ,iso-1
22336  ,3.425e+002  ,-44.854  ,9.9186  ,6.4399  ,iso-1
22337  ,3.425e+002  ,-44.854  ,9.9186  ,5.0028  ,iso-1
22338  ,3.426e+002  ,-44.854  ,9.9186  ,3.5657  ,iso-1
22339  ,3.426e+002  ,-44.854  ,9.9186  ,2.1285  ,iso-1
22340  ,3.426e+002  ,-44.854  ,9.9186  ,0.69144  ,iso-1
22341  ,3.426e+002  ,-44.854  ,9.9186  ,-0.74566  ,iso-1
22342  ,3.426e+002  ,-44.854  ,9.9186  ,-2.1828  ,iso-1
22343  ,3.426e+002  ,-44.854  ,9.9186  ,-3.6199  ,iso-1
22344  ,3.426e+002  ,-44.854  ,9.9186  ,-5.057  ,iso-1
22345  ,3.426e+002  ,-44.854  ,9.9186  ,-6.4941  ,iso-1
22346  ,3.426e+002  ,-44.854  ,9.9186  ,-7.9312  ,iso-1
22347  ,3.426e+002  ,-44.854  ,9.9186  ,-9.3683  ,iso-1
22348  ,3.426e+002  ,-44.854  ,9.9186  ,-10.805  ,iso-1
22349  ,3.426e+002  ,-44.854  ,9.9186  ,-12.243  ,iso-1
22350  ,3.426e+002  ,-44.854  ,9.9186  ,-13.68  ,iso-1
22351  ,3.425e+002  ,-44.854  ,9.9186  ,-15.117  ,iso-1
22352  ,3.425e+002  ,-44.854  ,9.9186  ,-16.554  ,iso-1
22353  ,3.425e+002  ,-44.854  ,9.9186  ,-17.991  ,iso-1
22354  ,3.424e+002  ,-44.854  ,9.9186  ,-19.428  ,iso-1
22355  ,3.424e+002  ,-44.854  ,9.9186  ,-20.865  ,iso-1
22356  ,3.424e+002  ,-44.854  ,9.9186  ,-22.302  ,iso-1
22357  ,3.423e+002  ,-44.854  ,9.9186  ,-23.739  ,iso-1
22358  ,3.423e+002  ,-44.854  ,9.9186  ,-25.176  ,iso-1
22359  ,3.423e+002  ,-44.854  ,9.9186  ,-26.614  ,iso-1
22360  ,3.422e+002  ,-44.854  ,9.9186  ,-28.051  ,iso-1
22361  ,3.422e+002  ,-44.854  ,9.9186  ,-29.488  ,iso-1
22362  ,3.422e+002  ,-44.854  ,9.9186  ,-30.925  ,iso-1
22378  ,3.422e+002  ,-44.854  ,9.9186  ,-30.206  ,iso-1
22379  ,3.422e+002  ,-44.854  ,9.9186  ,-28.769  ,iso-1
22380  ,3.423e+002  ,-44.854  ,9.9186  ,-27.332  ,iso-1
22381  ,3.423e+002  ,-44.854  ,9.9186  ,-25.895  ,iso-1
22382  ,3.423e+002  ,-44.854  ,9.9186  ,-24.458  ,iso-1
22383  ,3.424e+002  ,-44.854  ,9.9186  ,-23.021  ,iso-1
22384  ,3.424e+002  ,-44.854  ,9.9186  ,-21.584  ,iso-1
22385  ,3.424e+002  ,-44.854  ,9.9186  ,-20.147  ,iso-1
22386  ,3.425e+002  ,-44.854  ,9.9186  ,-18.709  ,iso-1
22387  ,3.425e+002  ,-44.854  ,9.9186  ,-17.272  ,iso-1
22388  ,3.425e+002  ,-44.854  ,9.9186  ,-15.835  ,iso-1
22389  ,3.425e+002  ,-44.854  ,9.9186  ,-14.398  ,iso-1
22390  ,3.426e+002  ,-44.854  ,9.9186  ,-12.961  ,iso-1
22391  ,3.426e+002  ,-44.854  ,9.9186  ,-11.524  ,iso-1
22392  ,3.426e+002  ,-44.854  ,9.9186  ,-10.087  ,iso-1
22393  ,3.426e+002  ,-44.854  ,9.9186  ,-8.6497  ,iso-1
22394  ,3.426e+002  ,-44.854  ,9.9186  ,-7.2126  ,iso-1
22395  ,3.426e+002  ,-44.854  ,9.9186  ,-5.7755  ,iso-1
22396  ,3.426e+002  ,-44.854  ,9.9186  ,-4.3384  ,iso-1
22397  ,3.426e+002  ,-44.854  ,9.9186  ,-2.9013  ,iso-1
22398  ,3.426e+002  ,-44.854  ,9.9186  ,-1.4642  ,iso-1
22399  ,3.426e+002  ,-44.854  ,9.9186  ,-0.027111  ,iso-1
22400  ,3.426e+002  ,-44.854  ,9.9186  ,1.41  ,iso-1
22401  ,3.426e+002  ,-44.854  ,9.9186  ,2.8471  ,iso-1
22402  ,3.425e+002  ,-44.854  ,9.9186  ,4.2842  ,iso-1
22403  ,3.425e+002  ,-44.854  ,9.9186  ,5.7213  ,iso-1
22404  ,3.425e+002  ,-44.854  ,9.9186  ,7.1584  ,iso-1
22405  ,3.425e+002  ,-44.854  ,9.9186  ,8.5955  ,iso-1
22406  ,3.424e+002  ,-44.854  ,9.9186  ,10.033  ,iso-1
22407  ,3.424e+002  ,-44.854  ,9.9186  ,11.47  ,iso-1
22408  ,3.424e+002  ,-44.854  ,9.9186  ,12.907  ,iso-1
22409  ,3.423e+002  ,-44.676  ,9.9186  ,14.344  ,iso-1
22410  ,3.423e+002  ,-44.676  ,9.9186  ,15.781  ,iso-1
22411  ,3.423e+002  ,-44.854  ,9.9186  ,17.218  ,iso-1
22412  ,3.422e+002  ,-44.854  ,9.9186  ,18.655  ,iso-1
22413  ,3.422e+002  ,-44.854  ,9.9186  ,20.092  ,iso-1
22414  ,3.422e+002  ,-44.144  ,9.9186  ,-30.925  ,iso-1
22415  ,3.422e+002  ,-44.144  ,9.9186  ,-30.206  ,iso-1
22416  ,3.422e+002  ,-44.144  ,9.9186  ,-29.488  ,iso-1
22417  ,3.422e+002  ,-44.144  ,9.9186  ,-28.769  ,iso-1
22418  ,3.422e+002  ,-43.433  ,9.9186  ,-30.206  ,iso-1
22419  ,3.423e+002  ,-44.144  ,9.9186  ,-28.051  ,iso-1
22420  ,3.423e+002  ,-44.144  ,9.9186  ,-27.332  ,iso-1
22421  ,3.423e+002  ,-43.433  ,9.9186  ,-28.769  ,iso-1
22422  ,3.423e+002  ,-44.144  ,9.9186  ,-26.614  ,iso-1
22423  ,3.423e+002  ,-44.144  ,9.9186  ,-25.895  ,iso-1
22424  ,3.423e+002  ,-43.433  ,9.9186  ,-27.332  ,iso-1
22425  ,3.423e+002  ,-44.144  ,9.9186  ,-25.176  ,iso-1
22426  ,3.423e+002  ,-44.144  ,9.9186  ,-24.458  ,iso-1
22427  ,3.423e+002  ,-43.433  ,9.9186  ,-25.895  ,iso-1
22428  ,3.424e+002  ,-44.144  ,9.9186  ,-23.739  ,iso-1
22429  ,3.424e+002  ,-44.144  ,9.9186  ,-23.021  ,iso-1
22430  ,3.424e+002  ,-43.433  ,9.9186  ,-24.458  ,iso-1
22431  ,3.424e+002  ,-44.144  ,9.9186  ,-22.302  ,iso-1
22432  ,3.424e+002  ,-44.144  ,9.9186  ,-21.584  ,iso-1
22433  ,3.424e+002  ,-43.433  ,9.9186  ,-23.021  ,iso-1
22434  ,3.424e+002  ,-44.144  ,9.9186  ,-20.865  ,iso-1
22435  ,3.424e+002  ,-44.144  ,9.9186  ,-20.147  ,iso-1
22436  ,3.424e+002  ,-43.433  ,9.9186  ,-21.584  ,iso-1
22437  ,3.425e+002  ,-44.144  ,9.9186  ,-19.428  ,iso-1
22438  ,3.425e+002  ,-44.144  ,9.9186  ,-18.709  ,iso-1
22439  ,3.425e+002  ,-43.433  ,9.9186  ,-20.147  ,iso-1
22440  ,3.425e+002  ,-44.144  ,9.9186  ,-17.991  ,iso-1
22441  ,3.425e+002  ,-44.144  ,9.9186  ,-17.272  ,iso-1
22442  ,3.425e+002  ,-43.433  ,9.9186  ,-18.709  ,iso-1
22443  ,3.425e+002  ,-44.144  ,9.9186  ,-16.554  ,iso-1
22444  ,3.425e+002  ,-44.144  ,9.9186  ,-15.835  ,iso-1
22445  ,3.425e+002  ,-43.433  ,9.9186  ,-17.272  ,iso-1
22446  ,3.426e+002  ,-44.144  ,9.9186  ,-15.117  ,iso-1
22447  ,3.426e+002  ,-44.144  ,9.9186  ,-14.398  ,iso-1
22448  ,3.426e+002  ,-43.433  ,9.9186  ,-15.835  ,iso-1
22449  ,3.426e+002  ,-44.144  ,9.9186  ,-13.68  ,iso-1
22450  ,3.426e+002  ,-44.144  ,9.9186  ,-12.961  ,iso-1
22451  ,3.426e+002  ,-43.433  ,9.9186  ,-14.398  ,iso-1
22452  ,3.426e+002  ,-44.144  ,9.9186  ,-12.243  ,iso-1
22453  ,3.426e+002  ,-44.144  ,9.9186  ,-11.524  ,iso-1
22454  ,3.426e+002  ,-43.433  ,9.9186  ,-12.961  ,iso-1
22455  ,3.426e+002  ,-44.144  ,9.9186  ,-10.805  ,iso-1
22456  ,3.426e+002  ,-44.144  ,9.9186  ,-10.087  ,iso-1
22457  ,3.426e+002  ,-43.433  ,9.9186  ,-11.524  ,iso-1
22458  ,3.426e+002  ,-44.144  ,9.9186  ,-9.3683  ,iso-1
22459  ,3.426e+002  ,-44.144  ,9.9186  ,-8.6497  ,iso-1
22460  ,3.427e+002  ,-43.433  ,9.9186  ,-10.087  ,iso-1
22461  ,3.426e+002  ,-44.144  ,9.9186  ,-7.9312  ,iso-1
22462  ,3.427e+002  ,-44.144  ,9.9186  ,-7.2126  ,iso-1
22463  ,3.427e+002  ,-43.433  ,9.9186  ,-8.6497  ,iso-1
22464  ,3.427e+002  ,-44.144  ,9.9186  ,-6.4941  ,iso-1
22465  ,3.427e+002  ,-44.144  ,9.9186  ,-5.7755  ,iso-1
22466  ,3.427e+002  ,-43.433  ,9.9186  ,-7.2126  ,iso-1
22467  ,3.427e+002  ,-44.144  ,9.9186  ,-5.057  ,iso-1
22468  ,3.427e+002  ,-44.144  ,9.9186  ,-4.3384  ,iso-1
22469  ,3.427e+002  ,-43.433  ,9.9186  ,-5.7755  ,iso-1
22470  ,3.427e+002  ,-44.144  ,9.9186  ,-3.6199  ,iso-1
22471  ,3.427e+002  ,-44.144  ,9.9186  ,-2.9013  ,iso-1
22472  ,3.427e+002  ,-43.433  ,9.9186  ,-4.3384  ,iso-1
22473  ,3.426e+002  ,-44.144  ,9.9186  ,-2.1828  ,iso-1
22474  ,3.426e+002  ,-44.144  ,9.9186  ,-1.4642  ,iso-1
22475  ,3.427e+002  ,-43.433  ,9.9186  ,-2.9013  ,iso-1
22476  ,3.426e+002  ,-44.144  ,9.9186  ,-0.74566  ,iso-1
22477  ,3.426e+002  ,-44.144  ,9.9186  ,-0.027111  ,iso-1
22478  ,3.427e+002  ,-43.433  ,9.9186  ,-1.4642  ,iso-1
22479  ,3.426e+002  ,-44.144  ,9.9186  ,0.69144  ,iso-1
22480  ,3.426e+002  ,-44.144  ,9.9186  ,1.41  ,iso-1
22481  ,3.427e+002  ,-43.433  ,9.9186  ,-0.027111  ,iso-1
22482  ,3.426e+002  ,-44.144  ,9.9186  ,2.1285  ,iso-1
22483  ,3.426e+002  ,-44.144  ,9.9186  ,2.8471  ,iso-1
22484  ,3.426e+002  ,-43.433  ,9.9186  ,1.41  ,iso-1
22485  ,3.426e+002  ,-44.144  ,9.9186  ,3.5657  ,iso-1
22486  ,3.426e+002  ,-44.144  ,9.9186  ,4.2842  ,iso-1
22487  ,3.426e+002  ,-43.433  ,9.9186  ,2.8471  ,iso-1
22488  ,3.426e+002  ,-44.144  ,9.9186  ,5.0028  ,iso-1
22489  ,3.425e+002  ,-44.144  ,9.9186  ,5.7213  ,iso-1
22490  ,3.426e+002  ,-43.433  ,9.9186  ,4.2842  ,iso-1
22491  ,3.425e+002  ,-44.144  ,9.9186  ,6.4399  ,iso-1
22492  ,3.425e+002  ,-44.144  ,9.9186  ,7.1584  ,iso-1
22493  ,3.426e+002  ,-43.433  ,9.9186  ,5.7213  ,iso-1
22494  ,3.425e+002  ,-44.144  ,9.9186  ,7.877  ,iso-1
22495  ,3.425e+002  ,-44.144  ,9.9186  ,8.5955  ,iso-1
22496  ,3.425e+002  ,-43.433  ,9.9186  ,7.1584  ,iso-1
22497  ,3.425e+002  ,-44.143  ,9.9186  ,9.3141  ,iso-1
22498  ,3.424e+002  ,-44.143  ,9.9186  ,10.033  ,iso-1
22499  ,3.425e+002  ,-43.433  ,9.9186  ,8.5955  ,iso-1
22500  ,3.424e+002  ,-44.141  ,9.9186  ,10.751  ,iso-1
22501  ,3.424e+002  ,-44.141  ,9.9186  ,11.47  ,iso-1
22502  ,3.425e+002  ,-43.43  ,9.9186  ,10.033  ,iso-1
22503  ,3.424e+002  ,-44.131  ,9.9186  ,12.188  ,iso-1
22504  ,3.424e+002  ,-44.131  ,9.9186  ,12.907  ,iso-1
22505  ,3.424e+002  ,-43.418  ,9.9186  ,11.47  ,iso-1
22506  ,3.424e+002  ,-44.074  ,9.9186  ,13.625  ,iso-1
22507  ,3.423e+002  ,-43.896  ,9.9186  ,14.344  ,iso-1
22508  ,3.424e+002  ,-43.35  ,9.9186  ,12.907  ,iso-1
22509  ,3.423e+002  ,-43.744  ,9.9186  ,15.062  ,iso-1
22510  ,3.424e+002  ,-43.141  ,9.9186  ,14.344  ,iso-1
22511  ,3.423e+002  ,-44.2  ,9.9186  ,15.781  ,iso-1
22512  ,3.423e+002  ,-44.378  ,9.9186  ,16.5  ,iso-1
22513  ,3.423e+002  ,-44.378  ,9.9186  ,17.218  ,iso-1
22514  ,3.423e+002  ,-43.445  ,9.9186  ,15.781  ,iso-1
22515  ,3.423e+002  ,-44.234  ,9.9186  ,17.937  ,iso-1
22516  ,3.422e+002  ,-44.234  ,9.9186  ,18.655  ,iso-1
22517  ,3.423e+002  ,-43.758  ,9.9186  ,17.218  ,iso-1
22518  ,3.422e+002  ,-44.169  ,9.9186  ,19.374  ,iso-1
22519  ,3.422e+002  ,-44.169  ,9.9186  ,20.092  ,iso-1
22520  ,3.423e+002  ,-43.55  ,9.9186  ,18.655  ,iso-1
22521  ,3.422e+002  ,-44.144  ,9.9186  ,20.811  ,iso-1
22522  ,3.422e+002  ,-43.459  ,9.9186  ,20.092  ,iso-1
22523  ,3.422e+002  ,-42.723  ,9.9186  ,-30.925  ,iso-1
22524  ,3.423e+002  ,-42.723  ,9.9186  ,-30.206  ,iso-1
22525  ,3.423e+002  ,-42.723  ,9.9186  ,-29.488  ,iso-1
22526  ,3.423e+002  ,-42.723  ,9.9186  ,-28.769  ,iso-1
22527  ,3.423e+002  ,-42.013  ,9.9186  ,-30.206  ,iso-1
22528  ,3.423e+002  ,-42.723  ,9.9186  ,-28.051  ,iso-1
22529  ,3.423e+002  ,-42.723  ,9.9186  ,-27.332  ,iso-1
22530  ,3.423e+002  ,-42.013  ,9.9186  ,-28.769  ,iso-1
22531  ,3.423e+002  ,-42.723  ,9.9186  ,-26.614  ,iso-1
22532  ,3.423e+002  ,-42.723  ,9.9186  ,-25.895  ,iso-1
22533  ,3.423e+002  ,-42.013  ,9.9186  ,-27.332  ,iso-1
22534  ,3.424e+002  ,-42.723  ,9.9186  ,-25.176  ,iso-1
22535  ,3.424e+002  ,-42.723  ,9.9186  ,-24.458  ,iso-1
22536  ,3.424e+002  ,-42.013  ,9.9186  ,-25.895  ,iso-1
22537  ,3.424e+002  ,-42.723  ,9.9186  ,-23.739  ,iso-1
22538  ,3.424e+002  ,-42.723  ,9.9186  ,-23.021  ,iso-1
22539  ,3.424e+002  ,-42.013  ,9.9186  ,-24.458  ,iso-1
22540  ,3.424e+002  ,-42.723  ,9.9186  ,-22.302  ,iso-1
22541  ,3.425e+002  ,-42.723  ,9.9186  ,-21.584  ,iso-1
22542  ,3.424e+002  ,-42.013  ,9.9186  ,-23.021  ,iso-1
22543  ,3.425e+002  ,-42.723  ,9.9186  ,-20.865  ,iso-1
22544  ,3.425e+002  ,-42.723  ,9.9186  ,-20.147  ,iso-1
22545  ,3.425e+002  ,-42.013  ,9.9186  ,-21.584  ,iso-1
22546  ,3.425e+002  ,-42.723  ,9.9186  ,-19.428  ,iso-1
22547  ,3.425e+002  ,-42.723  ,9.9186  ,-18.709  ,iso-1
22548  ,3.425e+002  ,-42.013  ,9.9186  ,-20.147  ,iso-1
22549  ,3.425e+002  ,-42.723  ,9.9186  ,-17.991  ,iso-1
22550  ,3.426e+002  ,-42.723  ,9.9186  ,-17.272  ,iso-1
22551  ,3.426e+002  ,-42.013  ,9.9186  ,-18.709  ,iso-1
22552  ,3.426e+002  ,-42.723  ,9.9186  ,-16.554  ,iso-1
22553  ,3.426e+002  ,-42.723  ,9.9186  ,-15.835  ,iso-1
22554  ,3.426e+002  ,-42.013  ,9.9186  ,-17.272  ,iso-1
22555  ,3.426e+002  ,-42.723  ,9.9186  ,-15.117  ,iso-1
22556  ,3.426e+002  ,-42.723  ,9.9186  ,-14.398  ,iso-1
22557  ,3.426e+002  ,-42.013  ,9.9186  ,-15.835  ,iso-1
22558  ,3.426e+002  ,-42.723  ,9.9186  ,-13.68  ,iso-1
22559  ,3.426e+002  ,-42.723  ,9.9186  ,-12.961  ,iso-1
22560  ,3.427e+002  ,-42.013  ,9.9186  ,-14.398  ,iso-1
22561  ,3.427e+002  ,-42.723  ,9.9186  ,-12.243  ,iso-1
22562  ,3.427e+002  ,-42.723  ,9.9186  ,-11.524  ,iso-1
22563  ,3.427e+002  ,-42.013  ,9.9186  ,-12.961  ,iso-1
22564  ,3.427e+002  ,-42.723  ,9.9186  ,-10.805  ,iso-1
22565  ,3.427e+002  ,-42.723  ,9.9186  ,-10.087  ,iso-1
22566  ,3.427e+002  ,-42.013  ,9.9186  ,-11.524  ,iso-1
22567  ,3.427e+002  ,-42.723  ,9.9186  ,-9.3683  ,iso-1
22568  ,3.427e+002  ,-42.723  ,9.9186  ,-8.6497  ,iso-1
22569  ,3.427e+002  ,-42.013  ,9.9186  ,-10.087  ,iso-1
22570  ,3.427e+002  ,-42.723  ,9.9186  ,-7.9312  ,iso-1
22571  ,3.427e+002  ,-42.723  ,9.9186  ,-7.2126  ,iso-1
22572  ,3.427e+002  ,-42.013  ,9.9186  ,-8.6497  ,iso-1
22573  ,3.427e+002  ,-42.723  ,9.9186  ,-6.4941  ,iso-1
22574  ,3.427e+002  ,-42.723  ,9.9186  ,-5.7755  ,iso-1
22575  ,3.427e+002  ,-42.013  ,9.9186  ,-7.2126  ,iso-1
22576  ,3.427e+002  ,-42.723  ,9.9186  ,-5.057  ,iso-1
22577  ,3.427e+002  ,-42.723  ,9.9186  ,-4.3384  ,iso-1
22578  ,3.428e+002  ,-42.013  ,9.9186  ,-5.7755  ,iso-1
22579  ,3.427e+002  ,-42.723  ,9.9186  ,-3.6199  ,iso-1
22580  ,3.427e+002  ,-42.723  ,9.9186  ,-2.9013  ,iso-1
22581  ,3.428e+002  ,-42.013  ,9.9186  ,-4.3384  ,iso-1
22582  ,3.427e+002  ,-42.723  ,9.9186  ,-2.1828  ,iso-1
22583  ,3.427e+002  ,-42.723  ,9.9186  ,-1.4642  ,iso-1
22584  ,3.427e+002  ,-42.013  ,9.9186  ,-2.9013  ,iso-1
22585  ,3.427e+002  ,-42.723  ,9.9186  ,-0.74566  ,iso-1
22586  ,3.427e+002  ,-42.723  ,9.9186  ,-0.027111  ,iso-1
22587  ,3.427e+002  ,-42.013  ,9.9186  ,-1.4642  ,iso-1
22588  ,3.427e+002  ,-42.723  ,9.9186  ,0.69144  ,iso-1
22589  ,3.427e+002  ,-42.723  ,9.9186  ,1.41  ,iso-1
22590  ,3.427e+002  ,-42.013  ,9.9186  ,-0.027111  ,iso-1
22591  ,3.427e+002  ,-42.723  ,9.9186  ,2.1285  ,iso-1
22592  ,3.426e+002  ,-42.723  ,9.9186  ,2.8471  ,iso-1
22593  ,3.427e+002  ,-42.013  ,9.9186  ,1.41  ,iso-1
22594  ,3.426e+002  ,-42.723  ,9.9186  ,3.5657  ,iso-1
22595  ,3.426e+002  ,-42.723  ,9.9186  ,4.2842  ,iso-1
22596  ,3.427e+002  ,-42.013  ,9.9186  ,2.8471  ,iso-1
22597  ,3.426e+002  ,-42.723  ,9.9186  ,5.0028  ,iso-1
22598  ,3.426e+002  ,-42.723  ,9.9186  ,5.7213  ,iso-1
22599  ,3.427e+002  ,-42.013  ,9.9186  ,4.2842  ,iso-1
22600  ,3.426e+002  ,-42.723  ,9.9186  ,6.4399  ,iso-1
22601  ,3.426e+002  ,-42.723  ,9.9186  ,7.1584  ,iso-1
22602  ,3.426e+002  ,-42.013  ,9.9186  ,5.7213  ,iso-1
22603  ,3.425e+002  ,-42.723  ,9.9186  ,7.877  ,iso-1
22604  ,3.425e+002  ,-42.722  ,9.9186  ,8.5955  ,iso-1
22605  ,3.426e+002  ,-42.013  ,9.9186  ,7.1584  ,iso-1
22606  ,3.425e+002  ,-42.722  ,9.9186  ,9.3141  ,iso-1
22607  ,3.425e+002  ,-42.72  ,9.9186  ,10.033  ,iso-1
22608  ,3.426e+002  ,-42.012  ,9.9186  ,8.5955  ,iso-1
22609  ,3.425e+002  ,-42.716  ,9.9186  ,10.751  ,iso-1
22610  ,3.425e+002  ,-42.705  ,9.9186  ,11.47  ,iso-1
22611  ,3.425e+002  ,-42.007  ,9.9186  ,10.033  ,iso-1
22612  ,3.424e+002  ,-42.688  ,9.9186  ,12.188  ,iso-1
22613  ,3.424e+002  ,-42.631  ,9.9186  ,12.907  ,iso-1
22614  ,3.425e+002  ,-41.987  ,9.9186  ,11.47  ,iso-1
22615  ,3.424e+002  ,-42.572  ,9.9186  ,13.625  ,iso-1
22616  ,3.424e+002  ,-42.42  ,9.9186  ,14.344  ,iso-1
22617  ,3.425e+002  ,-41.91  ,9.9186  ,12.907  ,iso-1
22618  ,3.424e+002  ,-42.279  ,9.9186  ,15.062  ,iso-1
22619  ,3.424e+002  ,-41.71  ,9.9186  ,14.344  ,iso-1
22620  ,3.423e+002  ,-42.772  ,9.9186  ,15.781  ,iso-1
22621  ,3.423e+002  ,-43.228  ,9.9186  ,16.5  ,iso-1
22622  ,3.423e+002  ,-43.084  ,9.9186  ,17.218  ,iso-1
22623  ,3.424e+002  ,-42.061  ,9.9186  ,15.781  ,iso-1
22624  ,3.423e+002  ,-42.916  ,9.9186  ,17.937  ,iso-1
22625  ,3.423e+002  ,-42.852  ,9.9186  ,18.655  ,iso-1
22626  ,3.423e+002  ,-42.386  ,9.9186  ,17.218  ,iso-1
22627  ,3.423e+002  ,-42.776  ,9.9186  ,19.374  ,iso-1
22628  ,3.423e+002  ,-42.751  ,9.9186  ,20.092  ,iso-1
22629  ,3.423e+002  ,-42.143  ,9.9186  ,18.655  ,iso-1
22630  ,3.422e+002  ,-42.723  ,9.9186  ,20.811  ,iso-1
22631  ,3.423e+002  ,-42.04  ,9.9186  ,20.092  ,iso-1
22632  ,3.423e+002  ,-41.302  ,9.9186  ,-30.925  ,iso-1
22633  ,3.423e+002  ,-41.302  ,9.9186  ,-30.206  ,iso-1
22634  ,3.423e+002  ,-41.302  ,9.9186  ,-29.488  ,iso-1
22635  ,3.423e+002  ,-41.302  ,9.9186  ,-28.769  ,iso-1
22636  ,3.423e+002  ,-40.592  ,9.9186  ,-30.206  ,iso-1
22637  ,3.423e+002  ,-41.302  ,9.9186  ,-28.051  ,iso-1
22638  ,3.424e+002  ,-41.302  ,9.9186  ,-27.332  ,iso-1
22639  ,3.424e+002  ,-40.592  ,9.9186  ,-28.769  ,iso-1
22640  ,3.424e+002  ,-41.302  ,9.9186  ,-26.614  ,iso-1
22641  ,3.424e+002  ,-41.302  ,9.9186  ,-25.895  ,iso-1
22642  ,3.424e+002  ,-40.592  ,9.9186  ,-27.332  ,iso-1
22643  ,3.424e+002  ,-41.302  ,9.9186  ,-25.176  ,iso-1
22644  ,3.424e+002  ,-41.302  ,9.9186  ,-24.458  ,iso-1
22645  ,3.424e+002  ,-40.592  ,9.9186  ,-25.895  ,iso-1
22646  ,3.425e+002  ,-41.302  ,9.9186  ,-23.739  ,iso-1
22647  ,3.425e+002  ,-41.302  ,9.9186  ,-23.021  ,iso-1
22648  ,3.425e+002  ,-40.592  ,9.9186  ,-24.458  ,iso-1
22649  ,3.425e+002  ,-41.302  ,9.9186  ,-22.302  ,iso-1
22650  ,3.425e+002  ,-41.302  ,9.9186  ,-21.584  ,iso-1
