Date:  14:26, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
40701  ,3.443e+002  ,9.8976  ,9.9186  ,-23.86  ,iso-1
40702  ,3.444e+002  ,9.8976  ,9.9186  ,-23.137  ,iso-1
40703  ,3.443e+002  ,9.1846  ,9.9186  ,-24.583  ,iso-1
40708  ,3.445e+002  ,9.8976  ,9.9186  ,-22.414  ,iso-1
40709  ,3.445e+002  ,9.8976  ,9.9186  ,-21.69  ,iso-1
40710  ,3.445e+002  ,9.1846  ,9.9186  ,-23.137  ,iso-1
40714  ,3.446e+002  ,9.8976  ,9.9186  ,-20.967  ,iso-1
40715  ,3.447e+002  ,9.8976  ,9.9186  ,-20.244  ,iso-1
40716  ,3.446e+002  ,9.1846  ,9.9186  ,-21.69  ,iso-1
40719  ,3.448e+002  ,9.8976  ,9.9186  ,-19.521  ,iso-1
40720  ,3.449e+002  ,9.8976  ,9.9186  ,-18.798  ,iso-1
40721  ,3.448e+002  ,9.1846  ,9.9186  ,-20.244  ,iso-1
40726  ,3.450e+002  ,9.8976  ,9.9186  ,-18.074  ,iso-1
40727  ,3.451e+002  ,9.8976  ,9.9186  ,-17.351  ,iso-1
40728  ,3.450e+002  ,9.1846  ,9.9186  ,-18.798  ,iso-1
40732  ,3.452e+002  ,9.8976  ,9.9186  ,-16.628  ,iso-1
40733  ,3.452e+002  ,9.8976  ,9.9186  ,-15.905  ,iso-1
40734  ,3.452e+002  ,9.1846  ,9.9186  ,-17.351  ,iso-1
40739  ,3.453e+002  ,9.8976  ,9.9186  ,-15.182  ,iso-1
40740  ,3.454e+002  ,9.8976  ,9.9186  ,-14.459  ,iso-1
40741  ,3.454e+002  ,9.1846  ,9.9186  ,-15.905  ,iso-1
40745  ,3.455e+002  ,9.8976  ,9.9186  ,-13.735  ,iso-1
40746  ,3.456e+002  ,9.8976  ,9.9186  ,-13.012  ,iso-1
40747  ,3.456e+002  ,9.1846  ,9.9186  ,-14.459  ,iso-1
40754  ,3.457e+002  ,9.8976  ,9.9186  ,-12.289  ,iso-1
40755  ,3.457e+002  ,9.8976  ,9.9186  ,-11.566  ,iso-1
40756  ,3.458e+002  ,9.1846  ,9.9186  ,-13.012  ,iso-1
40761  ,3.458e+002  ,9.8976  ,9.9186  ,-10.843  ,iso-1
40762  ,3.459e+002  ,9.8976  ,9.9186  ,-10.119  ,iso-1
40763  ,3.459e+002  ,9.1846  ,9.9186  ,-11.566  ,iso-1
40768  ,3.459e+002  ,9.8976  ,9.9186  ,-9.3961  ,iso-1
40769  ,3.460e+002  ,9.8976  ,9.9186  ,-8.673  ,iso-1
40770  ,3.461e+002  ,9.1846  ,9.9186  ,-10.119  ,iso-1
40775  ,3.460e+002  ,9.8976  ,9.9186  ,-7.9498  ,iso-1
40776  ,3.461e+002  ,9.8976  ,9.9186  ,-7.2266  ,iso-1
40777  ,3.462e+002  ,9.1846  ,9.9186  ,-8.673  ,iso-1
40781  ,3.461e+002  ,9.8976  ,9.9186  ,-6.5034  ,iso-1
40782  ,3.461e+002  ,9.8976  ,9.9186  ,-5.7802  ,iso-1
40783  ,3.463e+002  ,9.1846  ,9.9186  ,-7.2266  ,iso-1
40789  ,3.461e+002  ,9.8976  ,9.9186  ,-5.057  ,iso-1
40790  ,3.461e+002  ,9.8976  ,9.9186  ,-4.3338  ,iso-1
40791  ,3.463e+002  ,9.1846  ,9.9186  ,-5.7802  ,iso-1
40796  ,3.461e+002  ,9.8976  ,9.9186  ,-3.6106  ,iso-1
40797  ,3.461e+002  ,9.8976  ,9.9186  ,-2.8874  ,iso-1
40798  ,3.463e+002  ,9.1846  ,9.9186  ,-4.3338  ,iso-1
40804  ,3.460e+002  ,9.8976  ,9.9186  ,-2.1642  ,iso-1
40805  ,3.460e+002  ,9.8976  ,9.9186  ,-1.441  ,iso-1
40806  ,3.463e+002  ,9.1846  ,9.9186  ,-2.8874  ,iso-1
40811  ,3.459e+002  ,9.8976  ,9.9186  ,-0.71781  ,iso-1
40812  ,3.459e+002  ,9.8976  ,9.9186  ,0.0053806  ,iso-1
40813  ,3.462e+002  ,9.1846  ,9.9186  ,-1.441  ,iso-1
40818  ,3.458e+002  ,9.8976  ,9.9186  ,0.72857  ,iso-1
40819  ,3.458e+002  ,9.8976  ,9.9186  ,1.4518  ,iso-1
40820  ,3.461e+002  ,9.1846  ,9.9186  ,0.0053806  ,iso-1
40823  ,3.457e+002  ,9.8976  ,9.9186  ,2.175  ,iso-1
40824  ,3.456e+002  ,9.8976  ,9.9186  ,2.8982  ,iso-1
40825  ,3.459e+002  ,9.1846  ,9.9186  ,1.4518  ,iso-1
40830  ,3.455e+002  ,9.8976  ,9.9186  ,3.6214  ,iso-1
40831  ,3.454e+002  ,9.8976  ,9.9186  ,4.3445  ,iso-1
40832  ,3.458e+002  ,9.1846  ,9.9186  ,2.8982  ,iso-1
40838  ,3.453e+002  ,9.8976  ,9.9186  ,5.0677  ,iso-1
40839  ,3.453e+002  ,9.8976  ,9.9186  ,5.7909  ,iso-1
40840  ,3.456e+002  ,9.1846  ,9.9186  ,4.3445  ,iso-1
40845  ,3.452e+002  ,9.8976  ,9.9186  ,6.5141  ,iso-1
40846  ,3.451e+002  ,9.8976  ,9.9186  ,7.2373  ,iso-1
40847  ,3.454e+002  ,9.1846  ,9.9186  ,5.7909  ,iso-1
40852  ,3.450e+002  ,9.8976  ,9.9186  ,7.9605  ,iso-1
40853  ,3.449e+002  ,9.8976  ,9.9186  ,8.6837  ,iso-1
40854  ,3.452e+002  ,9.1846  ,9.9186  ,7.2373  ,iso-1
40861  ,3.448e+002  ,9.8976  ,9.9186  ,9.4069  ,iso-1
40862  ,3.447e+002  ,9.8976  ,9.9186  ,10.13  ,iso-1
40863  ,3.450e+002  ,9.1846  ,9.9186  ,8.6837  ,iso-1
40869  ,3.446e+002  ,9.8976  ,9.9186  ,10.853  ,iso-1
40870  ,3.446e+002  ,9.8976  ,9.9186  ,11.576  ,iso-1
40871  ,3.448e+002  ,9.1846  ,9.9186  ,10.13  ,iso-1
40876  ,3.445e+002  ,9.8976  ,9.9186  ,12.3  ,iso-1
40877  ,3.444e+002  ,9.8976  ,9.9186  ,13.023  ,iso-1
40878  ,3.446e+002  ,9.1846  ,9.9186  ,11.576  ,iso-1
40885  ,3.443e+002  ,9.8976  ,9.9186  ,13.746  ,iso-1
40886  ,3.442e+002  ,9.8976  ,9.9186  ,14.469  ,iso-1
40887  ,3.445e+002  ,9.1846  ,9.9186  ,13.023  ,iso-1
40890  ,3.442e+002  ,9.8976  ,9.9186  ,15.192  ,iso-1
40891  ,3.441e+002  ,9.8976  ,9.9186  ,15.916  ,iso-1
40892  ,3.443e+002  ,9.1846  ,9.9186  ,14.469  ,iso-1
40896  ,3.440e+002  ,9.8976  ,9.9186  ,16.639  ,iso-1
40897  ,3.440e+002  ,9.8976  ,9.9186  ,17.362  ,iso-1
40898  ,3.442e+002  ,9.1846  ,9.9186  ,15.916  ,iso-1
40906  ,3.439e+002  ,9.8976  ,9.9186  ,18.085  ,iso-1
40907  ,3.439e+002  ,9.8976  ,9.9186  ,18.808  ,iso-1
40908  ,3.440e+002  ,9.1846  ,9.9186  ,17.362  ,iso-1
40915  ,3.438e+002  ,9.8976  ,9.9186  ,19.532  ,iso-1
40916  ,3.439e+002  ,9.1846  ,9.9186  ,18.808  ,iso-1
40919  ,3.439e+002  ,8.4716  ,9.9186  ,-29.646  ,iso-1
40920  ,3.440e+002  ,8.4716  ,9.9186  ,-28.922  ,iso-1
40927  ,3.440e+002  ,8.4716  ,9.9186  ,-28.199  ,iso-1
40928  ,3.441e+002  ,8.4716  ,9.9186  ,-27.476  ,iso-1
40929  ,3.440e+002  ,7.7586  ,9.9186  ,-28.922  ,iso-1
40932  ,3.442e+002  ,8.4716  ,9.9186  ,-26.753  ,iso-1
40933  ,3.442e+002  ,8.4716  ,9.9186  ,-26.03  ,iso-1
40934  ,3.442e+002  ,7.7586  ,9.9186  ,-27.476  ,iso-1
40939  ,3.443e+002  ,8.4716  ,9.9186  ,-25.306  ,iso-1
40940  ,3.444e+002  ,8.4716  ,9.9186  ,-24.583  ,iso-1
40941  ,3.443e+002  ,7.7586  ,9.9186  ,-26.03  ,iso-1
40946  ,3.445e+002  ,8.4716  ,9.9186  ,-23.86  ,iso-1
40947  ,3.445e+002  ,8.4716  ,9.9186  ,-23.137  ,iso-1
40948  ,3.445e+002  ,7.7586  ,9.9186  ,-24.583  ,iso-1
40953  ,3.446e+002  ,8.4716  ,9.9186  ,-22.414  ,iso-1
40954  ,3.447e+002  ,8.4716  ,9.9186  ,-21.69  ,iso-1
40955  ,3.446e+002  ,7.7586  ,9.9186  ,-23.137  ,iso-1
40963  ,3.448e+002  ,8.4716  ,9.9186  ,-20.967  ,iso-1
40964  ,3.449e+002  ,8.4716  ,9.9186  ,-20.244  ,iso-1
40965  ,3.448e+002  ,7.7586  ,9.9186  ,-21.69  ,iso-1
40969  ,3.450e+002  ,8.4716  ,9.9186  ,-19.521  ,iso-1
40970  ,3.451e+002  ,8.4716  ,9.9186  ,-18.798  ,iso-1
40971  ,3.450e+002  ,7.7586  ,9.9186  ,-20.244  ,iso-1
40976  ,3.452e+002  ,8.4716  ,9.9186  ,-18.074  ,iso-1
40977  ,3.453e+002  ,8.4716  ,9.9186  ,-17.351  ,iso-1
40978  ,3.452e+002  ,7.7586  ,9.9186  ,-18.798  ,iso-1
40984  ,3.454e+002  ,8.4716  ,9.9186  ,-16.628  ,iso-1
40985  ,3.455e+002  ,8.4716  ,9.9186  ,-15.905  ,iso-1
40986  ,3.454e+002  ,7.7586  ,9.9186  ,-17.351  ,iso-1
40992  ,3.456e+002  ,8.4716  ,9.9186  ,-15.182  ,iso-1
40993  ,3.457e+002  ,8.4716  ,9.9186  ,-14.459  ,iso-1
40994  ,3.457e+002  ,7.7586  ,9.9186  ,-15.905  ,iso-1
41000  ,3.458e+002  ,8.4716  ,9.9186  ,-13.735  ,iso-1
41001  ,3.459e+002  ,8.4716  ,9.9186  ,-13.012  ,iso-1
41002  ,3.459e+002  ,7.7586  ,9.9186  ,-14.459  ,iso-1
41010  ,3.460e+002  ,8.4716  ,9.9186  ,-12.289  ,iso-1
41011  ,3.461e+002  ,8.4716  ,9.9186  ,-11.566  ,iso-1
41012  ,3.461e+002  ,7.7586  ,9.9186  ,-13.012  ,iso-1
41018  ,3.462e+002  ,8.4716  ,9.9186  ,-10.843  ,iso-1
41019  ,3.463e+002  ,8.4716  ,9.9186  ,-10.119  ,iso-1
41020  ,3.463e+002  ,7.7586  ,9.9186  ,-11.566  ,iso-1
41026  ,3.464e+002  ,8.4716  ,9.9186  ,-9.3961  ,iso-1
41027  ,3.464e+002  ,8.4716  ,9.9186  ,-8.673  ,iso-1
41028  ,3.465e+002  ,7.7586  ,9.9186  ,-10.119  ,iso-1
41034  ,3.465e+002  ,8.4716  ,9.9186  ,-7.9498  ,iso-1
41035  ,3.465e+002  ,8.4716  ,9.9186  ,-7.2266  ,iso-1
41036  ,3.466e+002  ,7.7586  ,9.9186  ,-8.673  ,iso-1
41040  ,3.465e+002  ,8.4716  ,9.9186  ,-6.5034  ,iso-1
41041  ,3.466e+002  ,8.4716  ,9.9186  ,-5.7802  ,iso-1
41042  ,3.467e+002  ,7.7586  ,9.9186  ,-7.2266  ,iso-1
41047  ,3.466e+002  ,8.4716  ,9.9186  ,-5.057  ,iso-1
41048  ,3.466e+002  ,8.4716  ,9.9186  ,-4.3338  ,iso-1
41049  ,3.468e+002  ,7.7586  ,9.9186  ,-5.7802  ,iso-1
41057  ,3.465e+002  ,8.4716  ,9.9186  ,-3.6106  ,iso-1
41058  ,3.465e+002  ,8.4716  ,9.9186  ,-2.8874  ,iso-1
41059  ,3.468e+002  ,7.7586  ,9.9186  ,-4.3338  ,iso-1
41065  ,3.465e+002  ,8.4716  ,9.9186  ,-2.1642  ,iso-1
41066  ,3.464e+002  ,8.4716  ,9.9186  ,-1.441  ,iso-1
41067  ,3.467e+002  ,7.7586  ,9.9186  ,-2.8874  ,iso-1
41072  ,3.464e+002  ,8.4716  ,9.9186  ,-0.71781  ,iso-1
41073  ,3.463e+002  ,8.4716  ,9.9186  ,0.0053806  ,iso-1
41074  ,3.466e+002  ,7.7586  ,9.9186  ,-1.441  ,iso-1
41079  ,3.462e+002  ,8.4716  ,9.9186  ,0.72857  ,iso-1
41080  ,3.461e+002  ,8.4716  ,9.9186  ,1.4518  ,iso-1
41081  ,3.465e+002  ,7.7586  ,9.9186  ,0.0053806  ,iso-1
41085  ,3.460e+002  ,8.4716  ,9.9186  ,2.175  ,iso-1
41086  ,3.459e+002  ,8.4716  ,9.9186  ,2.8982  ,iso-1
41087  ,3.463e+002  ,7.7586  ,9.9186  ,1.4518  ,iso-1
41093  ,3.458e+002  ,8.4716  ,9.9186  ,3.6214  ,iso-1
41094  ,3.457e+002  ,8.4716  ,9.9186  ,4.3445  ,iso-1
41095  ,3.461e+002  ,7.7586  ,9.9186  ,2.8982  ,iso-1
41100  ,3.456e+002  ,8.4716  ,9.9186  ,5.0677  ,iso-1
41101  ,3.455e+002  ,8.4716  ,9.9186  ,5.7909  ,iso-1
41102  ,3.459e+002  ,7.7586  ,9.9186  ,4.3445  ,iso-1
41107  ,3.454e+002  ,8.4716  ,9.9186  ,6.5141  ,iso-1
41108  ,3.453e+002  ,8.4716  ,9.9186  ,7.2373  ,iso-1
41109  ,3.457e+002  ,7.7586  ,9.9186  ,5.7909  ,iso-1
41114  ,3.452e+002  ,8.4716  ,9.9186  ,7.9605  ,iso-1
41115  ,3.451e+002  ,8.4716  ,9.9186  ,8.6837  ,iso-1
41116  ,3.454e+002  ,7.7586  ,9.9186  ,7.2373  ,iso-1
41121  ,3.450e+002  ,8.4716  ,9.9186  ,9.4069  ,iso-1
41122  ,3.449e+002  ,8.4716  ,9.9186  ,10.13  ,iso-1
41123  ,3.452e+002  ,7.7586  ,9.9186  ,8.6837  ,iso-1
41128  ,3.448e+002  ,8.4716  ,9.9186  ,10.853  ,iso-1
41129  ,3.447e+002  ,8.4716  ,9.9186  ,11.576  ,iso-1
41130  ,3.450e+002  ,7.7586  ,9.9186  ,10.13  ,iso-1
41135  ,3.446e+002  ,8.4716  ,9.9186  ,12.3  ,iso-1
41136  ,3.446e+002  ,8.4716  ,9.9186  ,13.023  ,iso-1
41137  ,3.448e+002  ,7.7586  ,9.9186  ,11.576  ,iso-1
41145  ,3.445e+002  ,8.4716  ,9.9186  ,13.746  ,iso-1
41146  ,3.444e+002  ,8.4716  ,9.9186  ,14.469  ,iso-1
41147  ,3.446e+002  ,7.7586  ,9.9186  ,13.023  ,iso-1
41151  ,3.443e+002  ,8.4716  ,9.9186  ,15.192  ,iso-1
41152  ,3.442e+002  ,8.4716  ,9.9186  ,15.916  ,iso-1
41153  ,3.445e+002  ,7.7586  ,9.9186  ,14.469  ,iso-1
41159  ,3.442e+002  ,8.4716  ,9.9186  ,16.639  ,iso-1
41160  ,3.441e+002  ,8.4716  ,9.9186  ,17.362  ,iso-1
41161  ,3.443e+002  ,7.7586  ,9.9186  ,15.916  ,iso-1
41166  ,3.440e+002  ,8.4716  ,9.9186  ,18.085  ,iso-1
41167  ,3.440e+002  ,8.4716  ,9.9186  ,18.808  ,iso-1
41168  ,3.442e+002  ,7.7586  ,9.9186  ,17.362  ,iso-1
41175  ,3.439e+002  ,8.4716  ,9.9186  ,19.532  ,iso-1
41176  ,3.440e+002  ,7.7586  ,9.9186  ,18.808  ,iso-1
41179  ,3.440e+002  ,7.0456  ,9.9186  ,-29.646  ,iso-1
41180  ,3.441e+002  ,7.0456  ,9.9186  ,-28.922  ,iso-1
41187  ,3.442e+002  ,7.0456  ,9.9186  ,-28.199  ,iso-1
41188  ,3.442e+002  ,7.0456  ,9.9186  ,-27.476  ,iso-1
41189  ,3.442e+002  ,6.3327  ,9.9186  ,-28.922  ,iso-1
41192  ,3.443e+002  ,7.0456  ,9.9186  ,-26.753  ,iso-1
41193  ,3.444e+002  ,7.0456  ,9.9186  ,-26.03  ,iso-1
41194  ,3.443e+002  ,6.3327  ,9.9186  ,-27.476  ,iso-1
41199  ,3.444e+002  ,7.0456  ,9.9186  ,-25.306  ,iso-1
41200  ,3.445e+002  ,7.0456  ,9.9186  ,-24.583  ,iso-1
41201  ,3.444e+002  ,6.3327  ,9.9186  ,-26.03  ,iso-1
41206  ,3.446e+002  ,7.0456  ,9.9186  ,-23.86  ,iso-1
41207  ,3.447e+002  ,7.0456  ,9.9186  ,-23.137  ,iso-1
41208  ,3.446e+002  ,6.3327  ,9.9186  ,-24.583  ,iso-1
41213  ,3.448e+002  ,7.0456  ,9.9186  ,-22.414  ,iso-1
41214  ,3.449e+002  ,7.0456  ,9.9186  ,-21.69  ,iso-1
41215  ,3.448e+002  ,6.3327  ,9.9186  ,-23.137  ,iso-1
41222  ,3.450e+002  ,7.0456  ,9.9186  ,-20.967  ,iso-1
41223  ,3.451e+002  ,7.0456  ,9.9186  ,-20.244  ,iso-1
41224  ,3.450e+002  ,6.3327  ,9.9186  ,-21.69  ,iso-1
41228  ,3.452e+002  ,7.0456  ,9.9186  ,-19.521  ,iso-1
41229  ,3.453e+002  ,7.0456  ,9.9186  ,-18.798  ,iso-1
41230  ,3.452e+002  ,6.3327  ,9.9186  ,-20.244  ,iso-1
41235  ,3.454e+002  ,7.0456  ,9.9186  ,-18.074  ,iso-1
41236  ,3.456e+002  ,7.0456  ,9.9186  ,-17.351  ,iso-1
41237  ,3.454e+002  ,6.3327  ,9.9186  ,-18.798  ,iso-1
41242  ,3.457e+002  ,7.0456  ,9.9186  ,-16.628  ,iso-1
41243  ,3.458e+002  ,7.0456  ,9.9186  ,-15.905  ,iso-1
41244  ,3.457e+002  ,6.3327  ,9.9186  ,-17.351  ,iso-1
41249  ,3.459e+002  ,7.0456  ,9.9186  ,-15.182  ,iso-1
41250  ,3.460e+002  ,7.0456  ,9.9186  ,-14.459  ,iso-1
41251  ,3.459e+002  ,6.3327  ,9.9186  ,-15.905  ,iso-1
41256  ,3.462e+002  ,7.0456  ,9.9186  ,-13.735  ,iso-1
41257  ,3.463e+002  ,7.0456  ,9.9186  ,-13.012  ,iso-1
41258  ,3.462e+002  ,6.3327  ,9.9186  ,-14.459  ,iso-1
41265  ,3.464e+002  ,7.0456  ,9.9186  ,-12.289  ,iso-1
41266  ,3.465e+002  ,7.0456  ,9.9186  ,-11.566  ,iso-1
41267  ,3.465e+002  ,6.3327  ,9.9186  ,-13.012  ,iso-1
41271  ,3.466e+002  ,7.0456  ,9.9186  ,-10.843  ,iso-1
41272  ,3.467e+002  ,7.0456  ,9.9186  ,-10.119  ,iso-1
41273  ,3.467e+002  ,6.3327  ,9.9186  ,-11.566  ,iso-1
41277  ,3.468e+002  ,7.0456  ,9.9186  ,-9.3961  ,iso-1
41278  ,3.469e+002  ,7.0456  ,9.9186  ,-8.673  ,iso-1
41279  ,3.469e+002  ,6.3327  ,9.9186  ,-10.119  ,iso-1
41283  ,3.470e+002  ,7.0456  ,9.9186  ,-7.9498  ,iso-1
41284  ,3.470e+002  ,7.0456  ,9.9186  ,-7.2266  ,iso-1
41285  ,3.471e+002  ,6.3327  ,9.9186  ,-8.673  ,iso-1
41288  ,3.470e+002  ,7.0456  ,9.9186  ,-6.5034  ,iso-1
41289  ,3.471e+002  ,7.0456  ,9.9186  ,-5.7802  ,iso-1
41290  ,3.473e+002  ,6.3327  ,9.9186  ,-7.2266  ,iso-1
41295  ,3.471e+002  ,7.0456  ,9.9186  ,-5.057  ,iso-1
41296  ,3.471e+002  ,7.0456  ,9.9186  ,-4.3338  ,iso-1
41297  ,3.473e+002  ,6.3327  ,9.9186  ,-5.7802  ,iso-1
41304  ,3.470e+002  ,7.0456  ,9.9186  ,-3.6106  ,iso-1
41305  ,3.470e+002  ,7.0456  ,9.9186  ,-2.8874  ,iso-1
41306  ,3.473e+002  ,6.3327  ,9.9186  ,-4.3338  ,iso-1
41312  ,3.470e+002  ,7.0456  ,9.9186  ,-2.1642  ,iso-1
41313  ,3.469e+002  ,7.0456  ,9.9186  ,-1.441  ,iso-1
41314  ,3.473e+002  ,6.3327  ,9.9186  ,-2.8874  ,iso-1
41319  ,3.468e+002  ,7.0456  ,9.9186  ,-0.71781  ,iso-1
41320  ,3.467e+002  ,7.0456  ,9.9186  ,0.0053806  ,iso-1
41321  ,3.471e+002  ,6.3327  ,9.9186  ,-1.441  ,iso-1
41326  ,3.466e+002  ,7.0456  ,9.9186  ,0.72857  ,iso-1
41327  ,3.465e+002  ,7.0456  ,9.9186  ,1.4518  ,iso-1
41328  ,3.469e+002  ,6.3327  ,9.9186  ,0.0053806  ,iso-1
41331  ,3.464e+002  ,7.0456  ,9.9186  ,2.175  ,iso-1
41332  ,3.463e+002  ,7.0456  ,9.9186  ,2.8982  ,iso-1
41333  ,3.467e+002  ,6.3327  ,9.9186  ,1.4518  ,iso-1
41338  ,3.462e+002  ,7.0456  ,9.9186  ,3.6214  ,iso-1
41339  ,3.461e+002  ,7.0456  ,9.9186  ,4.3445  ,iso-1
41340  ,3.465e+002  ,6.3327  ,9.9186  ,2.8982  ,iso-1
41345  ,3.459e+002  ,7.0456  ,9.9186  ,5.0677  ,iso-1
41346  ,3.458e+002  ,7.0456  ,9.9186  ,5.7909  ,iso-1
41347  ,3.462e+002  ,6.3327  ,9.9186  ,4.3445  ,iso-1
41352  ,3.457e+002  ,7.0456  ,9.9186  ,6.5141  ,iso-1
41353  ,3.456e+002  ,7.0456  ,9.9186  ,7.2373  ,iso-1
41354  ,3.459e+002  ,6.3327  ,9.9186  ,5.7909  ,iso-1
41359  ,3.454e+002  ,7.0456  ,9.9186  ,7.9605  ,iso-1
41360  ,3.453e+002  ,7.0456  ,9.9186  ,8.6837  ,iso-1
41361  ,3.457e+002  ,6.3327  ,9.9186  ,7.2373  ,iso-1
41366  ,3.452e+002  ,7.0456  ,9.9186  ,9.4069  ,iso-1
41367  ,3.451e+002  ,7.0456  ,9.9186  ,10.13  ,iso-1
41368  ,3.454e+002  ,6.3327  ,9.9186  ,8.6837  ,iso-1
41373  ,3.450e+002  ,7.0456  ,9.9186  ,10.853  ,iso-1
41374  ,3.449e+002  ,7.0456  ,9.9186  ,11.576  ,iso-1
41375  ,3.452e+002  ,6.3327  ,9.9186  ,10.13  ,iso-1
41380  ,3.448e+002  ,7.0456  ,9.9186  ,12.3  ,iso-1
41381  ,3.447e+002  ,7.0456  ,9.9186  ,13.023  ,iso-1
41382  ,3.450e+002  ,6.3327  ,9.9186  ,11.576  ,iso-1
41389  ,3.446e+002  ,7.0456  ,9.9186  ,13.746  ,iso-1
41390  ,3.445e+002  ,7.0456  ,9.9186  ,14.469  ,iso-1
41391  ,3.448e+002  ,6.3327  ,9.9186  ,13.023  ,iso-1
41394  ,3.444e+002  ,7.0456  ,9.9186  ,15.192  ,iso-1
41395  ,3.444e+002  ,7.0456  ,9.9186  ,15.916  ,iso-1
41396  ,3.446e+002  ,6.3327  ,9.9186  ,14.469  ,iso-1
41401  ,3.443e+002  ,7.0456  ,9.9186  ,16.639  ,iso-1
41402  ,3.442e+002  ,7.0456  ,9.9186  ,17.362  ,iso-1
41403  ,3.444e+002  ,6.3327  ,9.9186  ,15.916  ,iso-1
41407  ,3.442e+002  ,7.0456  ,9.9186  ,18.085  ,iso-1
41408  ,3.441e+002  ,7.0456  ,9.9186  ,18.808  ,iso-1
41409  ,3.443e+002  ,6.3327  ,9.9186  ,17.362  ,iso-1
41414  ,3.440e+002  ,7.0456  ,9.9186  ,19.532  ,iso-1
41415  ,3.442e+002  ,6.3327  ,9.9186  ,18.808  ,iso-1
41417  ,3.441e+002  ,5.6197  ,9.9186  ,-29.646  ,iso-1
41418  ,3.442e+002  ,5.6197  ,9.9186  ,-28.922  ,iso-1
41425  ,3.443e+002  ,5.6197  ,9.9186  ,-28.199  ,iso-1
41426  ,3.443e+002  ,5.6197  ,9.9186  ,-27.476  ,iso-1
41427  ,3.443e+002  ,4.9067  ,9.9186  ,-28.922  ,iso-1
41430  ,3.444e+002  ,5.6197  ,9.9186  ,-26.753  ,iso-1
41431  ,3.445e+002  ,5.6197  ,9.9186  ,-26.03  ,iso-1
41432  ,3.444e+002  ,4.9067  ,9.9186  ,-27.476  ,iso-1
41437  ,3.446e+002  ,5.6197  ,9.9186  ,-25.306  ,iso-1
41438  ,3.447e+002  ,5.6197  ,9.9186  ,-24.583  ,iso-1
41439  ,3.445e+002  ,4.9067  ,9.9186  ,-26.03  ,iso-1
41444  ,3.448e+002  ,5.6197  ,9.9186  ,-23.86  ,iso-1
41445  ,3.449e+002  ,5.6197  ,9.9186  ,-23.137  ,iso-1
41446  ,3.447e+002  ,4.9067  ,9.9186  ,-24.583  ,iso-1
41451  ,3.450e+002  ,5.6197  ,9.9186  ,-22.414  ,iso-1
41452  ,3.451e+002  ,5.6197  ,9.9186  ,-21.69  ,iso-1
41453  ,3.449e+002  ,4.9067  ,9.9186  ,-23.137  ,iso-1
41458  ,3.452e+002  ,5.6197  ,9.9186  ,-20.967  ,iso-1
41459  ,3.453e+002  ,5.6197  ,9.9186  ,-20.244  ,iso-1
41460  ,3.452e+002  ,4.9067  ,9.9186  ,-21.69  ,iso-1
41465  ,3.454e+002  ,5.6197  ,9.9186  ,-19.521  ,iso-1
41466  ,3.455e+002  ,5.6197  ,9.9186  ,-18.798  ,iso-1
41467  ,3.454e+002  ,4.9067  ,9.9186  ,-20.244  ,iso-1
41472  ,3.457e+002  ,5.6197  ,9.9186  ,-18.074  ,iso-1
41473  ,3.458e+002  ,5.6197  ,9.9186  ,-17.351  ,iso-1
41474  ,3.457e+002  ,4.9067  ,9.9186  ,-18.798  ,iso-1
41479  ,3.459e+002  ,5.6197  ,9.9186  ,-16.628  ,iso-1
41480  ,3.461e+002  ,5.6197  ,9.9186  ,-15.905  ,iso-1
41481  ,3.459e+002  ,4.9067  ,9.9186  ,-17.351  ,iso-1
41486  ,3.462e+002  ,5.6197  ,9.9186  ,-15.182  ,iso-1
41487  ,3.464e+002  ,5.6197  ,9.9186  ,-14.459  ,iso-1
41488  ,3.462e+002  ,4.9067  ,9.9186  ,-15.905  ,iso-1
41493  ,3.465e+002  ,5.6197  ,9.9186  ,-13.735  ,iso-1
41494  ,3.466e+002  ,5.6197  ,9.9186  ,-13.012  ,iso-1
41495  ,3.465e+002  ,4.9067  ,9.9186  ,-14.459  ,iso-1
41502  ,3.468e+002  ,5.6197  ,9.9186  ,-12.289  ,iso-1
41503  ,3.469e+002  ,5.6197  ,9.9186  ,-11.566  ,iso-1
41504  ,3.469e+002  ,4.9067  ,9.9186  ,-13.012  ,iso-1
41509  ,3.471e+002  ,5.6197  ,9.9186  ,-10.843  ,iso-1
41510  ,3.472e+002  ,5.6197  ,9.9186  ,-10.119  ,iso-1
41511  ,3.472e+002  ,4.9067  ,9.9186  ,-11.566  ,iso-1
41516  ,3.473e+002  ,5.6197  ,9.9186  ,-9.3961  ,iso-1
41517  ,3.474e+002  ,5.6197  ,9.9186  ,-8.673  ,iso-1
41518  ,3.474e+002  ,4.9067  ,9.9186  ,-10.119  ,iso-1
41523  ,3.475e+002  ,5.6197  ,9.9186  ,-7.9498  ,iso-1
41524  ,3.476e+002  ,5.6197  ,9.9186  ,-7.2266  ,iso-1
41525  ,3.477e+002  ,4.9067  ,9.9186  ,-8.673  ,iso-1
41528  ,3.476e+002  ,5.6197  ,9.9186  ,-6.5034  ,iso-1
41529  ,3.477e+002  ,5.6197  ,9.9186  ,-5.7802  ,iso-1
